file,n.opp,n.opp.,n.evt,n.evt.,beads,pro,syn,pico,width,corr,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2
2016_106/2016-04-15T13-08-38+00-00.gz,7801,7801,1728128,1728128,2,7339,66,78,5000,4,0,0,-76183,-78652,0.504207263064659,0.588647770888692,1.91,2.04
2016_193/2016-07-11T13-43-51-00-00.gz,282551,100000,1684608,1684608,1032,18073,70,265,5000,0,11924,10719,-50258,-57986,0.642,0.639,1.91,2.04
2016_193/2016-07-11T13-43-51-00-00.gz,335214,45805,1684608,1684608,1123,22697,81,309,5000,2500,14424,13219,-47758,-55486,0.642,0.639,1.91,2.04
2016_193/2016-07-11T13-43-51-00-00.gz,391390,55195,1684608,1684608,1176,28305,90,342,5000,5000,16924,15719,-45258,-52986,0.642,0.639,1.91,2.04
2016_193/2016-07-11T13-43-51-00-00.gz,454580,66326,1684608,1684608,1220,35210,93,381,5000,7500,19424,18219,-42758,-50486,0.642,0.639,1.91,2.04
2016_193/2016-07-11T13-43-51-00-00.gz,520827,78915,1684608,1684608,1268,43369,99,434,5000,10000,21924,20719,-40258,-47986,0.642,0.639,1.91,2.04
2016_193/2016-07-11T13-43-51-00-00.gz,3873,3873,1684608,1684608,1032,2390,8,211,5000,1,0,0,-50257,-57985,0.642,0.639,1.91,2.04
2016_193/2016-07-11T13-43-51-00-00.gz,7455,7455,1684608,1684608,1032,5469,52,246,5000,2,0,0,-50256,-57984,0.885154975530179,0.857585644371941,1.91,2.04
2016_193/2016-07-11T13-43-51-00-00.gz,8554,8554,1684608,1684608,1134,6285,63,293,5000,3,0,0,-47758,-55486,0.936133768352365,0.936133768352365,1.91,2.04
2016_193/2016-07-11T13-43-51-00-00.gz,6466,6466,1684608,1684608,853,4809,45,206,5000,4,0,0,-52758,-60486,0.834176182707993,0.806606851549755,1.91,2.04
2016_223/2016-08-10T13-10-38-00-00.gz,284411,100000,1539456,1539456,10,15095,119,191,5000,0,12834,11795,-48405,-55868,0.642,0.639,1.91,2.04
2016_223/2016-08-10T13-10-38-00-00.gz,329713,52220,1539456,1539456,12,19094,136,261,5000,2500,15334,14295,-45905,-53368,0.642,0.639,1.91,2.04
2016_223/2016-08-10T13-10-38-00-00.gz,380479,61955,1539456,1539456,14,23747,150,330,5000,5000,17834,16795,-43405,-50868,0.642,0.639,1.91,2.04
2016_223/2016-08-10T13-10-38-00-00.gz,438085,73689,1539456,1539456,15,29636,160,390,5000,7500,20334,19295,-40905,-48368,0.642,0.639,1.91,2.04
2016_223/2016-08-10T13-10-38-00-00.gz,500604,87800,1539456,1539456,15,36854,176,455,5000,10000,22834,21795,-38405,-45868,0.642,0.639,1.91,2.04
2016_223/2016-08-10T13-10-38-00-00.gz,1338,1338,1539456,1539456,10,1142,0,135,5000,1,0,0,-48404,-55867,0.642,0.639,1.91,2.04
2016_223/2016-08-10T13-10-38-00-00.gz,4958,4958,1539456,1539456,10,4408,73,173,5000,2,0,0,-48403,-55866,0.90773563027994,0.883220142454862,1.91,2.04
2016_223/2016-08-10T13-10-38-00-00.gz,5986,5986,1539456,1539456,13,5216,89,257,5000,3,0,0,-45905,-53368,0.959499751532218,0.959499751532218,1.91,2.04
2016_223/2016-08-10T13-10-38-00-00.gz,4074,4074,1539456,1539456,1,3738,55,90,5000,4,0,0,-50905,-58368,0.855971509027663,0.831456021202584,1.91,2.04
2015_143/2015-05-23T12-51-33+00-00.gz,8167,8167,2054272,1691272,1,7347,127,178,5000,0,-6611,-5211,-59696,-56670,0.656,0.683,1.635,1.632
2015_143/2015-05-23T12-51-33+00-00.gz,18329,18329,2054272,1691272,1,17309,159,244,5000,2500,-4111,-2711,-57196,-54170,0.656,0.683,1.635,1.632
2015_143/2015-05-23T12-51-33+00-00.gz,27996,27996,2054272,1691272,1,26761,186,280,5000,5000,-1611,-211,-54696,-51670,0.656,0.683,1.635,1.632
2015_143/2015-05-23T12-51-33+00-00.gz,100481,33597,2054272,1691272,1,32106,219,304,5000,7500,889,2289,-52196,-49170,0.656,0.683,1.635,1.632
2015_143/2015-05-23T12-51-33+00-00.gz,245073,37492,2054272,1691272,1,35804,243,327,5000,10000,3389,4789,-49696,-46670,0.656,0.683,1.635,1.632
2015_143/2015-05-23T12-51-33+00-00.gz,32139,31041,2054272,1691272,1,29690,201,279,5000,1,0,0,-59695,-56669,0.656,0.683,1.635,1.632
2015_143/2015-05-23T12-51-33+00-00.gz,30056,30056,2054272,1691272,1,27877,163,196,5000,2,0,0,-59694,-56668,0.534080849808203,0.5868987902036,1.635,1.632
2015_143/2015-05-23T12-51-33+00-00.gz,30674,30674,2054272,1691272,1,28402,167,242,5000,3,0,0,-57196,-54170,0.580185895544408,0.580185895544408,1.635,1.632
2015_143/2015-05-23T12-51-33+00-00.gz,29020,29020,2054272,1691272,0,27030,145,109,5000,4,0,0,-62196,-59170,0.487975804071998,0.540793744467394,1.635,1.632
2015_170/2015-06-19T10-23-06+00-00.gz,9155,9155,2031360,1703919,1,8227,76,86,5000,0,-4732,-2222,-57018,-52906,0.656,0.683,1.635,1.632
2015_170/2015-06-19T10-23-06+00-00.gz,13818,13818,2031360,1703919,2,12595,92,117,5000,2500,-2232,278,-54518,-50406,0.656,0.683,1.635,1.632
2015_170/2015-06-19T10-23-06+00-00.gz,78045,17533,2031360,1703919,2,76102,105,150,5000,5000,268,2778,-52018,-47906,0.656,0.683,1.635,1.632
2015_170/2015-06-19T10-23-06+00-00.gz,214826,20213,2031360,1703919,2,211705,118,169,5000,7500,2768,5278,-49518,-45406,0.656,0.683,1.635,1.632
2015_170/2015-06-19T10-23-06+00-00.gz,319604,22557,2031360,1703919,2,315531,128,199,5000,10000,5268,7778,-47018,-42906,0.656,0.683,1.635,1.632
2015_170/2015-06-19T10-23-06+00-00.gz,17069,16267,2031360,1703919,2,15687,102,124,5000,1,0,0,-57017,-52905,0.656,0.683,1.635,1.632
