cruise,file,date,file_duration,lat,lon,conductivity,salinity,ocean_tmp,par,bulk_red,stream_pressure,flow_rate,event_rate
SCOPE_6,2015_209/2015-07-28T10-24-50+00-00,2015-07-28T10:24:50+0000,180.068,2432.181,15636.2666,NA,35.37,26.86,-0.000189,28.1547,12,2910.8866,13463.12
SCOPE_6,2015_209/2015-07-28T10-27-50+00-00,2015-07-28T10:27:50+0000,180.122,2432.1846,15636.2666,NA,35.37,26.86,-0.000189,28.1547,12,2910.9236,13454.62
SCOPE_6,2015_209/2015-07-28T10-30-51+00-00,2015-07-28T10:30:51+0000,180.055,2432.1827,15636.2663,NA,35.37,26.86,-0.000189,28.1547,12,2910.9212,13560.71
SCOPE_6,2015_209/2015-07-28T10-33-51+00-00,2015-07-28T10:33:51+0000,180.059,2432.1829,15636.2682,NA,35.37,26.87,-0.000189,28.1547,12,2910.9368,13259.64
SCOPE_6,2015_209/2015-07-28T10-36-51+00-00,2015-07-28T10:36:51+0000,180.061,2432.1825,15636.2674,NA,35.37,26.86,-0.000189,28.1547,12,2910.8991,13315.53
SCOPE_6,2015_209/2015-07-28T10-39-51+00-00,2015-07-28T10:39:51+0000,180.129,2432.1823,15636.2711,NA,35.37,26.87,-0.000189,28.1547,12,2910.8844,13243.27
SCOPE_6,2015_209/2015-07-28T10-42-51+00-00,2015-07-28T10:42:51+0000,180.088,2432.1823,15636.2705,NA,35.37,26.86,-0.000189,28.1547,12,2910.9372,13548.3
SCOPE_6,2015_209/2015-07-28T10-45-52+00-00,2015-07-28T10:45:52+0000,180.092,2432.1843,15636.2697,NA,35.37,26.85,-0.000189,28.1547,12,2910.8834,13254.72
SCOPE_6,2015_209/2015-07-28T10-48-52+00-00,2015-07-28T10:48:52+0000,180.066,2432.1855,15636.2678,NA,35.37,26.86,-0.000189,28.1547,12,2910.902,13534.75
SCOPE_6,2015_209/2015-07-28T10-51-52+00-00,2015-07-28T10:51:52+0000,180.064,2432.1864,15636.268,NA,35.37,26.85,-0.000189,28.1547,12,2910.9127,13399.78
SCOPE_6,2015_209/2015-07-28T10-54-52+00-00,2015-07-28T10:54:52+0000,180.085,2432.1844,15636.2685,NA,35.37,26.84,-0.000189,28.1547,12,2910.8725,12829.8
SCOPE_6,2015_209/2015-07-28T10-57-53+00-00,2015-07-28T10:57:53+0000,180.104,2432.183,15636.2695,NA,35.37,26.85,-0.000189,28.1547,12,2910.8538,13465.84
SCOPE_6,2015_209/2015-07-28T11-00-53+00-00,2015-07-28T11:00:53+0000,180.017,2432.185,15636.2679,NA,35.37,26.85,-0.000189,28.1547,12,2910.8594,13374.8
SCOPE_6,2015_209/2015-07-28T11-03-53+00-00,2015-07-28T11:03:53+0000,180.079,2432.146,15636.2336,NA,35.37,26.84,-0.000469,28.1547,12,2910.8807,13151.44
SCOPE_6,2015_209/2015-07-28T11-06-53+00-00,2015-07-28T11:06:53+0000,180.08,2432.0662,15636.2194,NA,35.37,26.84,-0.000189,28.1547,12,2910.7619,13149.91
SCOPE_6,2015_209/2015-07-28T11-09-53+00-00,2015-07-28T11:09:53+0000,180.074,2432.0321,15636.2287,NA,35.37,26.84,-0.000189,28.1547,12,2910.8804,13404.26
SCOPE_6,2015_209/2015-07-28T11-12-54+00-00,2015-07-28T11:12:54+0000,180.061,2431.9982,15636.2348,NA,35.37,26.84,-0.000189,28.1547,12,2910.9289,13482.12
SCOPE_6,2015_209/2015-07-28T11-15-54+00-00,2015-07-28T11:15:54+0000,180.05,2431.9691,15636.2384,NA,35.37,26.83,-0.000189,28.1547,12,2910.853,13186.78
SCOPE_6,2015_209/2015-07-28T11-18-54+00-00,2015-07-28T11:18:54+0000,180.019,2431.9306,15636.2398,NA,35.37,26.83,-0.000189,28.1547,12,2910.9201,13082.08
SCOPE_6,2015_209/2015-07-28T11-21-54+00-00,2015-07-28T11:21:54+0000,241.839,2431.8923,15636.2431,NA,35.37,26.82,-0.000189,28.1547,12,2910.8691,13159.53
SCOPE_6,2015_209/2015-07-28T11-25-56+00-00,2015-07-28T11:25:56+0000,313.689,2431.8465,15636.2587,NA,35.37,26.83,-0.000189,28.1547,12,2910.8869,13230.2
SCOPE_6,2015_209/2015-07-28T11-31-11+00-00,2015-07-28T11:31:11+0000,180.122,2431.8059,15636.2156,NA,35.37,26.83,-0.000189,28.1547,12,2910.8866,12947.67
SCOPE_6,2015_209/2015-07-28T11-34-11+00-00,2015-07-28T11:34:11+0000,180.123,2431.849,15635.9866,NA,35.37,26.83,-0.000189,28.1547,12,2910.8608,13307.2
SCOPE_6,2015_209/2015-07-28T11-37-12+00-00,2015-07-28T11:37:12+0000,180.068,2432.0739,15635.8112,NA,35.37,26.85,-0.000189,28.1547,12,2910.9302,12969.85
SCOPE_6,2015_209/2015-07-28T11-40-12+00-00,2015-07-28T11:40:12+0000,180.065,2432.3365,15635.6109,NA,35.38,26.82,-0.000189,28.1547,12,2910.9224,13209.93
SCOPE_6,2015_209/2015-07-28T11-43-12+00-00,2015-07-28T11:43:12+0000,180.126,2432.5817,15635.4114,NA,35.38,26.83,-0.000189,28.1547,12,2910.85,13311.15
SCOPE_6,2015_209/2015-07-28T11-46-12+00-00,2015-07-28T11:46:12+0000,180.052,2432.7539,15635.2278,NA,35.38,26.83,-0.000189,28.1547,12,2910.9085,12945.8
SCOPE_6,2015_209/2015-07-28T11-49-13+00-00,2015-07-28T11:49:13+0000,180.067,2432.9493,15634.9906,NA,35.38,26.84,-0.000189,28.1547,12,2910.8218,13050.77
SCOPE_6,2015_209/2015-07-28T11-52-13+00-00,2015-07-28T11:52:13+0000,180.067,2433.0161,15634.897,NA,35.38,26.83,-0.000189,28.1547,12,2910.7852,13048.03
SCOPE_6,2015_209/2015-07-28T11-55-13+00-00,2015-07-28T11:55:13+0000,180.069,2433.032,15634.8989,NA,35.38,26.82,-0.000189,28.1547,12,2910.8544,12958.46
SCOPE_6,2015_209/2015-07-28T11-58-13+00-00,2015-07-28T11:58:13+0000,180.104,2433.0482,15634.8977,NA,35.38,26.83,-0.000189,28.1547,12,2910.9394,13270.32
SCOPE_6,2015_209/2015-07-28T12-01-13+00-00,2015-07-28T12:01:13+0000,180.075,2433.0595,15634.8955,NA,35.38,26.81,-0.000189,28.1547,12,2910.8836,13320.63
SCOPE_6,2015_209/2015-07-28T12-04-14+00-00,2015-07-28T12:04:14+0000,180.063,2433.0738,15634.8933,NA,35.39,26.82,-0.000189,28.1547,12,2910.8595,13498.39
SCOPE_6,2015_209/2015-07-28T12-07-14+00-00,2015-07-28T12:07:14+0000,180.056,2433.0855,15634.8915,NA,35.39,26.81,-0.000189,28.1547,12,2910.8714,13244.88
SCOPE_6,2015_209/2015-07-28T12-10-14+00-00,2015-07-28T12:10:14+0000,180.122,2433.0934,15634.8894,NA,35.39,26.81,-0.000189,28.1547,12,2910.8647,13077.34
SCOPE_6,2015_209/2015-07-28T12-13-14+00-00,2015-07-28T12:13:14+0000,180.073,2433.1041,15634.8836,NA,35.39,26.79,-0.000189,28.1547,12,2910.7723,13099.23
SCOPE_6,2015_209/2015-07-28T12-16-15+00-00,2015-07-28T12:16:15+0000,180.061,2433.1082,15634.8792,NA,35.39,26.8,-0.000189,28.1547,12,2910.8593,13139.27
SCOPE_6,2015_209/2015-07-28T12-19-15+00-00,2015-07-28T12:19:15+0000,180.038,2433.1153,15634.8761,NA,35.38,26.82,-0.000189,28.1547,12,2910.9458,13336.53
SCOPE_6,2015_209/2015-07-28T12-22-15+00-00,2015-07-28T12:22:15+0000,180.062,2433.1202,15634.8735,NA,35.38,26.82,-0.000367,28.1547,12,2910.8802,13488.5
SCOPE_6,2015_209/2015-07-28T12-25-15+00-00,2015-07-28T12:25:15+0000,180.081,2433.1212,15634.8735,NA,35.38,26.83,-0.000189,28.1547,12,2910.7948,13138.31
SCOPE_6,2015_209/2015-07-28T12-28-15+00-00,2015-07-28T12:28:15+0000,180.049,2433.1218,15634.8713,NA,35.38,26.82,-0.00024,28.1547,12,2910.8796,13653.49
SCOPE_6,2015_209/2015-07-28T12-31-16+00-00,2015-07-28T12:31:16+0000,180.081,2433.1203,15634.8714,NA,35.38,26.82,-0.000189,28.1547,12,2910.8463,13228.72
SCOPE_6,2015_209/2015-07-28T12-34-16+00-00,2015-07-28T12:34:16+0000,180.099,2433.1195,15634.8735,NA,35.38,26.82,-0.000189,28.1547,12,2910.9114,13153.87
SCOPE_6,2015_209/2015-07-28T12-37-16+00-00,2015-07-28T12:37:16+0000,180.081,2433.1149,15634.8755,NA,35.38,26.82,-0.000189,28.1547,12,2910.8595,13281.12
SCOPE_6,2015_209/2015-07-28T12-40-16+00-00,2015-07-28T12:40:16+0000,180.092,2433.1086,15634.8817,NA,35.38,26.81,-0.000189,28.1547,12,2910.9037,13121.05
SCOPE_6,2015_209/2015-07-28T12-43-17+00-00,2015-07-28T12:43:17+0000,180.053,2433.1016,15634.8854,NA,35.38,26.81,-0.000189,28.1547,12,2910.8366,13109.37
SCOPE_6,2015_209/2015-07-28T12-46-17+00-00,2015-07-28T12:46:17+0000,180.066,2433.0954,15634.8903,NA,35.38,26.81,-0.000189,28.1547,12,2910.8717,13253.01
SCOPE_6,2015_209/2015-07-28T12-49-17+00-00,2015-07-28T12:49:17+0000,180.092,2433.0902,15634.8922,NA,35.38,26.8,-0.000189,28.1547,12,2910.8762,13250.07
SCOPE_6,2015_209/2015-07-28T12-52-17+00-00,2015-07-28T12:52:17+0000,180.064,2433.0863,15634.8948,NA,35.38,26.81,-0.000189,28.1547,12,2910.895,13154.49
SCOPE_6,2015_209/2015-07-28T12-55-17+00-00,2015-07-28T12:55:17+0000,180.104,2433.0799,15634.9001,NA,35.38,26.8,-0.000189,28.1547,12,2910.8547,13249.27
SCOPE_6,2015_209/2015-07-28T12-58-18+00-00,2015-07-28T12:58:18+0000,180.069,2433.0726,15634.9052,NA,35.38,26.81,-0.000189,28.1547,12,2910.903,13358.18
SCOPE_6,2015_209/2015-07-28T13-01-18+00-00,2015-07-28T13:01:18+0000,180.092,2433.074,15634.9045,NA,35.38,26.8,-0.000189,28.1547,12,2910.8172,12996.26
SCOPE_6,2015_209/2015-07-28T13-04-18+00-00,2015-07-28T13:04:18+0000,180.082,2433.0765,15634.9042,NA,35.38,26.81,-0.000189,28.1547,12,2910.8894,13095.28
SCOPE_6,2015_209/2015-07-28T13-07-18+00-00,2015-07-28T13:07:18+0000,180.072,2433.0796,15634.9005,NA,35.38,26.8,-0.000189,28.1547,12,2910.8892,13172.02
SCOPE_6,2015_209/2015-07-28T13-10-19+00-00,2015-07-28T13:10:19+0000,180.057,2433.086,15634.8997,NA,35.38,26.8,-0.000189,28.1547,12,2910.7934,13127.26
SCOPE_6,2015_209/2015-07-28T13-13-19+00-00,2015-07-28T13:13:19+0000,180.068,2433.0889,15634.8996,NA,35.38,26.8,-0.00024,28.1547,12,2910.8835,13411.73
SCOPE_6,2015_209/2015-07-28T13-16-19+00-00,2015-07-28T13:16:19+0000,180.119,2433.0936,15634.8979,NA,35.38,26.81,-0.000189,28.1547,12,2910.937,13062.57
SCOPE_6,2015_209/2015-07-28T13-19-19+00-00,2015-07-28T13:19:19+0000,180.119,2433.0958,15634.8959,NA,35.38,26.81,-0.000189,28.1547,12,2910.8096,14148.76
SCOPE_6,2015_209/2015-07-28T13-22-20+00-00,2015-07-28T13:22:20+0000,180.076,2433.0972,15634.8938,NA,35.38,26.8,-0.000189,28.1547,12,2910.8887,13257.55
SCOPE_6,2015_209/2015-07-28T13-25-20+00-00,2015-07-28T13:25:20+0000,180.075,2433.0985,15634.8921,NA,35.38,26.81,-0.000189,28.1547,12,2910.8896,12927.21
SCOPE_6,2015_209/2015-07-28T13-28-20+00-00,2015-07-28T13:28:20+0000,180.084,2433.1018,15634.8909,NA,35.38,26.79,-0.000189,28.1547,12,2910.8898,13014.71
SCOPE_6,2015_209/2015-07-28T13-31-20+00-00,2015-07-28T13:31:20+0000,180.077,2433.1021,15634.89,NA,35.38,26.79,-0.000189,28.1547,12,2910.8841,13211.65
SCOPE_6,2015_209/2015-07-28T13-34-21+00-00,2015-07-28T13:34:21+0000,180.059,2433.1041,15634.8893,NA,35.38,26.8,-0.000189,28.1547,12,2910.9106,13193.16
SCOPE_6,2015_209/2015-07-28T13-37-21+00-00,2015-07-28T13:37:21+0000,180.071,2433.1062,15634.8903,NA,35.38,26.8,-0.000189,28.1547,12,2910.8771,13122.28
SCOPE_6,2015_209/2015-07-28T13-40-21+00-00,2015-07-28T13:40:21+0000,180.128,2433.1086,15634.8861,NA,35.38,26.79,-0.000189,28.1547,12,2910.8543,12956.39
SCOPE_6,2015_209/2015-07-28T13-43-21+00-00,2015-07-28T13:43:21+0000,180.061,2433.1127,15634.8847,NA,35.38,26.79,-0.000189,28.1547,12,2910.867,13399.83
SCOPE_6,2015_209/2015-07-28T13-46-21+00-00,2015-07-28T13:46:21+0000,180.089,2433.1168,15634.8828,NA,35.38,26.8,-0.000189,28.1547,12,2910.7613,13402.77
SCOPE_6,2015_209/2015-07-28T13-49-22+00-00,2015-07-28T13:49:22+0000,180.086,2433.118,15634.8809,NA,35.38,26.79,-0.000189,28.1547,12,2910.8379,13449.86
SCOPE_6,2015_209/2015-07-28T13-52-22+00-00,2015-07-28T13:52:22+0000,180.069,2433.1198,15634.8814,NA,35.38,26.79,-0.000189,28.1547,12,2910.8825,12993.43
SCOPE_6,2015_209/2015-07-28T13-55-22+00-00,2015-07-28T13:55:22+0000,180.047,2433.1181,15634.8802,NA,35.38,26.79,-0.000189,28.1547,12,2910.8646,13400.99
SCOPE_6,2015_209/2015-07-28T13-58-22+00-00,2015-07-28T13:58:22+0000,180.121,2433.1185,15634.882,NA,35.38,26.79,-0.000189,28.1547,12,2910.8394,13174.42
SCOPE_6,2015_209/2015-07-28T14-01-23+00-00,2015-07-28T14:01:23+0000,180.103,2433.1172,15634.8837,NA,35.38,26.79,-0.000189,28.1547,12,2910.9016,13382.2
SCOPE_6,2015_209/2015-07-28T14-04-23+00-00,2015-07-28T14:04:23+0000,180.085,2433.1186,15634.8819,NA,35.38,26.79,-0.000189,28.1547,12,2910.8605,13211.07
SCOPE_6,2015_209/2015-07-28T14-07-23+00-00,2015-07-28T14:07:23+0000,180.085,2433.1191,15634.881,NA,35.38,26.78,-0.000189,28.1547,12,2910.83,13470.15
SCOPE_6,2015_209/2015-07-28T14-10-23+00-00,2015-07-28T14:10:23+0000,180.082,2433.1219,15634.8779,NA,35.38,26.78,-0.000189,28.1547,12,2910.9245,13196.14
SCOPE_6,2015_209/2015-07-28T14-13-24+00-00,2015-07-28T14:13:24+0000,180.126,2433.1224,15634.8779,NA,35.38,26.78,-0.000189,28.1547,12,2910.8962,13262.98
SCOPE_6,2015_209/2015-07-28T14-16-24+00-00,2015-07-28T14:16:24+0000,180.078,2433.1232,15634.8769,NA,35.38,26.79,-0.000189,28.1547,12,2910.8678,13283.44
SCOPE_6,2015_209/2015-07-28T14-19-24+00-00,2015-07-28T14:19:24+0000,180.06,2433.1259,15634.8771,NA,35.38,26.78,-0.000189,28.1547,12,2910.8624,13451.16
SCOPE_6,2015_209/2015-07-28T14-22-24+00-00,2015-07-28T14:22:24+0000,180.111,2433.1286,15634.8769,NA,35.38,26.78,-0.000189,28.1547,12,2910.9255,12970.71
SCOPE_6,2015_209/2015-07-28T14-25-25+00-00,2015-07-28T14:25:25+0000,180.063,2433.1262,15634.8766,NA,35.38,26.79,-0.000189,28.1547,12,2910.8408,13132.76
SCOPE_6,2015_209/2015-07-28T14-28-25+00-00,2015-07-28T14:28:25+0000,180.069,2433.127,15634.8771,NA,35.38,26.78,-0.000189,28.1547,12,2910.8849,12990.41
SCOPE_6,2015_209/2015-07-28T14-31-25+00-00,2015-07-28T14:31:25+0000,180.083,2433.1277,15634.8773,NA,35.38,26.78,-0.000189,28.1547,12,2910.8926,13176.03
SCOPE_6,2015_209/2015-07-28T14-34-25+00-00,2015-07-28T14:34:25+0000,180.096,2433.1275,15634.8768,NA,35.38,26.77,-0.000189,28.1547,12,2910.9026,13260.75
SCOPE_6,2015_209/2015-07-28T14-37-25+00-00,2015-07-28T14:37:25+0000,180.081,2433.1286,15634.8763,NA,35.38,26.77,-0.000189,28.1547,12,2910.8312,13255.78
SCOPE_6,2015_209/2015-07-28T14-40-26+00-00,2015-07-28T14:40:26+0000,180.057,2433.1283,15634.8782,NA,35.38,26.77,-0.000189,28.1547,12,2910.8812,13281.52
SCOPE_6,2015_209/2015-07-28T14-43-26+00-00,2015-07-28T14:43:26+0000,180.091,2433.1296,15634.8754,NA,35.38,26.77,-0.000189,28.1547,12,2910.7993,13014.2
SCOPE_6,2015_209/2015-07-28T14-46-26+00-00,2015-07-28T14:46:26+0000,180.092,2433.1289,15634.8788,NA,35.38,26.77,-0.00024,28.1547,12,2910.9036,13274.57
SCOPE_6,2015_209/2015-07-28T14-49-26+00-00,2015-07-28T14:49:26+0000,180.095,2433.1283,15634.8776,NA,35.38,26.77,-0.000291,28.1547,12,2910.8418,13219.05
SCOPE_6,2015_209/2015-07-28T14-52-27+00-00,2015-07-28T14:52:27+0000,180.066,2433.1274,15634.878,NA,35.38,26.77,-0.000189,26.8526,12,2910.9382,13134.81
SCOPE_6,2015_209/2015-07-28T15-02-52+00-00,2015-07-28T15:02:52+0000,180.095,2433.1251,15634.9323,NA,35.38,26.76,-0.000189,18.821,9.82,2676.1913,12031.25
SCOPE_6,2015_209/2015-07-28T15-05-52+00-00,2015-07-28T15:05:52+0000,180.089,2433.1185,15634.9572,NA,35.38,26.77,-0.000189,20.8737,11.98,2909.2911,13560.65
SCOPE_6,2015_209/2015-07-28T15-08-52+00-00,2015-07-28T15:08:52+0000,180.088,2433.1107,15634.9767,NA,35.38,26.77,-0.000214,24.4961,11.99,2909.3117,14827.87
SCOPE_6,2015_209/2015-07-28T15-11-52+00-00,2015-07-28T15:11:52+0000,180.111,2433.1071,15634.9958,NA,35.38,26.76,-0.000189,24.4961,12,2910.8423,14020.98
SCOPE_6,2015_209/2015-07-28T15-14-53+00-00,2015-07-28T15:14:53+0000,180.113,2433.1046,15635.0198,NA,35.38,26.78,-0.000189,24.4961,12,2910.798,13652.28
SCOPE_6,2015_209/2015-07-28T15-17-53+00-00,2015-07-28T15:17:53+0000,180.116,2433.1029,15635.0446,NA,35.38,26.77,-0.000189,24.4961,12,2910.8263,13838.98
SCOPE_6,2015_209/2015-07-28T15-20-53+00-00,2015-07-28T15:20:53+0000,180.121,2433.1027,15635.0716,NA,35.38,26.77,-0.000189,24.4961,12,2910.7861,13335.07
SCOPE_6,2015_209/2015-07-28T15-23-53+00-00,2015-07-28T15:23:53+0000,180.081,2433.103,15635.0748,NA,35.38,26.78,-0.000189,24.4961,12,2910.8166,13451
SCOPE_6,2015_209/2015-07-28T15-26-54+00-00,2015-07-28T15:26:54+0000,180.081,2433.1007,15635.0751,NA,35.38,26.77,-0.000189,24.4961,12,2910.8321,13590.25
SCOPE_6,2015_209/2015-07-28T15-29-54+00-00,2015-07-28T15:29:54+0000,180.101,2433.0952,15635.0818,NA,35.38,26.77,-0.000163,24.4961,12,2910.8015,14052.8
SCOPE_6,2015_209/2015-07-28T15-32-54+00-00,2015-07-28T15:32:54+0000,180.116,2433.0969,15635.08,NA,35.38,26.78,-0.000138,24.4961,12,2910.8073,13998.61
SCOPE_6,2015_209/2015-07-28T15-35-54+00-00,2015-07-28T15:35:54+0000,180.096,2433.0971,15635.0792,NA,35.38,26.78,-0.000138,24.4961,12,2910.8359,14102.43
SCOPE_6,2015_209/2015-07-28T15-38-55+00-00,2015-07-28T15:38:55+0000,180.095,2433.1025,15635.0769,NA,35.38,26.78,-0.000113,24.4961,12,2910.8883,14003.69
SCOPE_6,2015_209/2015-07-28T15-41-55+00-00,2015-07-28T15:41:55+0000,180.08,2433.1084,15635.0727,NA,35.38,26.77,1.5e-05,24.4961,12,2910.8682,13872.74
SCOPE_6,2015_209/2015-07-28T15-44-55+00-00,2015-07-28T15:44:55+0000,180.067,2433.1122,15635.0708,NA,35.38,26.78,0.000193,24.4961,12,2910.8029,13996.59
SCOPE_6,2015_209/2015-07-28T15-47-55+00-00,2015-07-28T15:47:55+0000,180.101,2433.1131,15635.0697,NA,35.38,26.79,0.000524,24.4961,12,2910.8076,14129.74
SCOPE_6,2015_209/2015-07-28T15-50-56+00-00,2015-07-28T15:50:56+0000,180.082,2433.1115,15635.0714,NA,35.38,26.78,0.001212,24.4961,12,2910.796,13693.77
SCOPE_6,2015_209/2015-07-28T15-53-56+00-00,2015-07-28T15:53:56+0000,180.094,2433.1073,15635.0767,NA,35.38,26.77,0.001823,24.4961,12,2910.8855,13983.85
SCOPE_6,2015_209/2015-07-28T15-56-56+00-00,2015-07-28T15:56:56+0000,180.08,2433.1049,15635.0768,NA,35.38,26.77,0.002664,24.4961,12,2910.853,14159.39
SCOPE_6,2015_209/2015-07-28T15-59-56+00-00,2015-07-28T15:59:56+0000,180.098,2433.1123,15635.0734,NA,35.38,26.77,0.003428,24.4961,12,2910.8604,13756.38
SCOPE_6,2015_209/2015-07-28T16-02-56+00-00,2015-07-28T16:02:56+0000,180.088,2433.1176,15635.0717,NA,35.38,26.77,0.004192,24.4961,12,2910.8455,13521.86
SCOPE_6,2015_209/2015-07-28T16-05-57+00-00,2015-07-28T16:05:57+0000,180.129,2433.1211,15635.0708,NA,35.38,26.77,0.005288,24.4961,12,2910.8437,13822
SCOPE_6,2015_209/2015-07-28T16-08-57+00-00,2015-07-28T16:08:57+0000,180.075,2433.1259,15635.0681,NA,35.38,26.77,0.006434,24.4961,12,2910.8069,13202.67
SCOPE_6,2015_209/2015-07-28T16-11-57+00-00,2015-07-28T16:11:57+0000,180.091,2433.1272,15635.0674,NA,35.38,26.77,0.008344,24.4961,12,2910.8976,13553.05
SCOPE_6,2015_209/2015-07-28T16-14-57+00-00,2015-07-28T16:14:57+0000,180.096,2433.128,15635.0658,NA,35.38,26.76,0.00977,24.4961,12,2910.865,13530.31
SCOPE_6,2015_209/2015-07-28T16-17-58+00-00,2015-07-28T16:17:58+0000,180.086,2433.1275,15635.0679,NA,35.38,26.76,0.010025,24.4961,12,2910.8289,13208.86
SCOPE_6,2015_209/2015-07-28T16-20-58+00-00,2015-07-28T16:20:58+0000,180.102,2433.1268,15635.0674,NA,35.38,26.76,0.011044,24.4961,12,2910.8536,13312.85
SCOPE_6,2015_209/2015-07-28T16-23-58+00-00,2015-07-28T16:23:58+0000,180.115,2433.1281,15635.0658,NA,35.38,26.76,0.012241,24.4961,12,2910.9273,13381.19
SCOPE_6,2015_209/2015-07-28T16-26-58+00-00,2015-07-28T16:26:58+0000,180.095,2433.1305,15635.064,NA,35.38,26.76,0.013515,24.4961,12,2910.9158,13214.89
SCOPE_6,2015_209/2015-07-28T16-29-59+00-00,2015-07-28T16:29:59+0000,180.076,2433.1309,15635.0648,NA,35.38,26.76,0.015069,24.4961,12,2910.8596,13438.5
SCOPE_6,2015_209/2015-07-28T16-32-59+00-00,2015-07-28T16:32:59+0000,180.108,2433.1317,15635.0645,NA,35.38,26.76,0.017284,24.4961,12,2910.9519,13290
SCOPE_6,2015_209/2015-07-28T16-35-59+00-00,2015-07-28T16:35:59+0000,180.072,2433.1319,15635.0617,NA,35.38,26.76,0.020392,24.4961,12,2910.8982,13244.93
SCOPE_6,2015_209/2015-07-28T16-38-59+00-00,2015-07-28T16:38:59+0000,180.064,2433.1318,15635.0598,NA,35.38,26.76,0.024136,24.4961,12,2910.9047,13276.68
SCOPE_6,2015_209/2015-07-28T16-42-00+00-00,2015-07-28T16:42:00+0000,180.091,2433.1309,15635.062,NA,35.38,26.75,0.025359,24.4961,12,2910.9121,13188.16
SCOPE_6,2015_209/2015-07-28T16-45-00+00-00,2015-07-28T16:45:00+0000,180.109,2433.1364,15635.0646,NA,35.38,26.75,0.029791,24.4961,12,2910.9403,13763.39
SCOPE_6,2015_209/2015-07-28T16-48-00+00-00,2015-07-28T16:48:00+0000,180.081,2433.1238,15635.0638,NA,35.38,26.75,0.088783,24.4961,12,2910.8788,13980.75
SCOPE_6,2015_209/2015-07-28T16-51-00+00-00,2015-07-28T16:51:00+0000,180.096,2433.1161,15635.0671,NA,35.38,26.75,0.039317,24.4961,12,2910.9035,13345.19
SCOPE_6,2015_209/2015-07-28T16-54-01+00-00,2015-07-28T16:54:01+0000,180.1,2433.1197,15635.0671,NA,35.38,26.75,0.111707,24.4961,12,2910.8925,13141
SCOPE_6,2015_209/2015-07-28T16-57-01+00-00,2015-07-28T16:57:01+0000,180.093,2433.1344,15635.0645,NA,35.38,26.76,0.098946,24.4961,12,2910.8659,13224.59
SCOPE_6,2015_209/2015-07-28T17-00-01+00-00,2015-07-28T17:00:01+0000,180.08,2433.1416,15635.0628,NA,35.37,26.77,0.125996,24.4961,12,2910.898,13292.96
SCOPE_6,2015_209/2015-07-28T17-03-01+00-00,2015-07-28T17:03:01+0000,180.079,2433.1455,15635.0612,NA,35.37,26.76,0.098869,24.4961,12,2910.8163,13331.86
SCOPE_6,2015_209/2015-07-28T17-06-02+00-00,2015-07-28T17:06:02+0000,180.122,2433.1457,15635.0616,NA,35.37,26.76,0.06433,24.4961,12,2910.918,13164.03
SCOPE_6,2015_209/2015-07-28T17-09-02+00-00,2015-07-28T17:09:02+0000,180.091,2433.1479,15635.0615,NA,35.37,26.75,0.032618,24.4961,12,2910.9305,13087.92
SCOPE_6,2015_209/2015-07-28T17-12-02+00-00,2015-07-28T17:12:02+0000,180.102,2433.1487,15635.0591,NA,35.37,26.76,0.031624,24.4961,12,2910.9467,13129.2
SCOPE_6,2015_209/2015-07-28T17-15-02+00-00,2015-07-28T17:15:02+0000,180.09,2433.1517,15635.0561,NA,35.37,26.75,0.053326,24.4961,12,2910.9518,13176.04
SCOPE_6,2015_209/2015-07-28T17-18-03+00-00,2015-07-28T17:18:03+0000,180.141,2433.1548,15635.0554,NA,35.37,26.76,0.124391,24.4961,12,2910.8799,13390.21
SCOPE_6,2015_209/2015-07-28T17-21-03+00-00,2015-07-28T17:21:03+0000,180.1,2433.156,15635.0539,NA,35.37,26.76,0.066444,24.4961,12,2910.9516,13156.28
SCOPE_6,2015_209/2015-07-28T17-24-03+00-00,2015-07-28T17:24:03+0000,180.082,2433.1545,15635.0546,NA,35.37,26.75,0.030861,24.4961,12,2910.9043,13135.19
SCOPE_6,2015_209/2015-07-28T17-27-03+00-00,2015-07-28T17:27:03+0000,180.071,2433.1582,15635.0547,NA,35.37,26.76,0.032236,24.4961,12,2910.9435,13363.16
SCOPE_6,2015_209/2015-07-28T17-30-04+00-00,2015-07-28T17:30:04+0000,180.068,2433.1576,15635.0543,NA,35.37,26.76,0.032516,24.4961,12,2910.9467,13383.39
SCOPE_6,2015_209/2015-07-28T17-33-04+00-00,2015-07-28T17:33:04+0000,180.142,2433.157,15635.052,NA,35.37,26.76,0.033611,24.4961,12,2910.9078,13464.63
SCOPE_6,2015_209/2015-07-28T17-36-04+00-00,2015-07-28T17:36:04+0000,180.067,2433.1646,15635.0506,NA,35.37,26.76,0.033764,24.4961,12,2910.9427,13616.33
SCOPE_6,2015_209/2015-07-28T17-39-04+00-00,2015-07-28T17:39:04+0000,180.11,2433.1685,15635.0482,NA,35.37,26.76,0.041813,24.4961,12,2910.9319,13659.74
SCOPE_6,2015_209/2015-07-28T17-42-05+00-00,2015-07-28T17:42:05+0000,180.086,2433.1714,15635.0467,NA,35.37,26.76,0.045531,24.4961,12,2911.0182,13559.5
SCOPE_6,2015_209/2015-07-28T17-45-05+00-00,2015-07-28T17:45:05+0000,180.08,2433.1719,15635.0478,NA,35.37,26.75,0.050473,24.4961,12,2910.9843,13269.87
