cruise,file,i,n.opp,n.opp2,n.evt,n.evt.,beads,pro,syn,pico,origin,offset.small.D1,offset.large.D1,offset.small.D2,offset.large.D2,width,time,fr,vc,pro.seaflow,pro.seaflow2,syn.seaflow,syn.seaflow2,pico.seaflow,pico.seaflow2,pro.influx,syn.influx,pico.influx
MBARI1,2011_274/74.evt,mean,8356,8356,3381248,3381244,2,148,4850,2125,0,0,-35003,0,-33092,2500,2011-10-01 06:44:50,4637.537814,34.3819605805887,4.30458291210879,3.33487817160964,141.062345430592,109.284859002073,61.8056668123728,47.8825413153411,14.336,180.717,38.096
MBARI1,2011_274/75.evt,mean,8284,8284,3388416,3388414,2,166,4750,2217,0,0,-35003,0,-33092,2500,2011-10-01 06:47:50,4637.537814,34.0135797318533,4.88040368901668,3.74047146275135,139.650105559212,107.031562940174,65.1798492683734,49.9555736922877,14.336,180.717,38.096
MBARI1,2011_274/79.evt,mean,8413,8413,3354368,3354366,3,145,4825,2288,0,0,-35003,0,-33092,2500,2011-10-01 06:59:51,4637.537814,34.8938717145195,4.15545747363038,3.26727928975269,138.276429725977,108.721534986598,65.570253101147,51.5554138962355,14.336,180.717,38.096
MBARI1,2011_274/264.evt,mean,8058,8058,3073152,3073143,2,356,3822,2278,0,0,-35003,0,-33092,2500,2011-10-01 16:15:25,4637.537814,36.4798641376714,9.75880827451799,8.02173398035832,104.7701270371,86.1209754857571,62.4454080037977,51.3300842900457,63.698,94.868,20.968
MBARI1,2011_274/269.evt,mean,8173,8173,3075968,3075958,1,386,3912,2219,0,0,-35003,0,-33092,2500,2011-10-01 16:30:26,4637.537814,36.9666262222911,10.4418509192283,8.69772279892785,105.825183409381,88.1489419414656,60.0271170719369,50.0006396135256,63.698,94.868,20.968
MBARI1,2011_274/275.evt,mean,7696,7696,3091584,3091581,0,311,2897,3085,0,0,-35003,0,-33092,2500,2011-10-01 16:48:27,4637.537814,34.633242036884,8.97981192949791,7.00775075250404,83.6479587130401,65.2779869131968,89.0762694614182,69.5141835095658,63.698,94.868,20.968
MBARI1,2011_275/11.evt,mean,11147,11147,2109056,2108160,2,6207,1591,1412,0,0,-35003,0,-33092,2500,2011-10-02 00:32:13,4637.537814,73.563629913277,84.3759342397505,139.862086562034,21.6275352626781,35.8499403448036,19.1942676247024,31.8165403940055,144.843,22.414,7.419
MBARI1,2011_275/18.evt,mean,11317,11317,2154779,2153869,1,6743,1728,1348,0,0,-35003,0,-33092,2500,2011-10-02 00:53:15,4637.537814,73.1005675475686,92.2427858800431,151.939753453809,23.6386673588484,38.9369559496044,18.4403493053979,30.3744309143905,144.843,22.414,7.419
MBARI1,2011_275/30.evt,mean,10166,10166,2175488,2175111,2,5491,1473,1367,0,0,-35003,0,-33092,2500,2011-10-02 01:29:17,4635.93580399,65.0020942150019,84.4742014286168,123.728486758841,22.6608083599258,33.1910509917635,21.0300916687159,30.8025571661512,144.843,22.414,7.419
MBARI1,2011_275/333.evt,mean,9137,9137,2446848,2446619,3,1412,2775,3080,0,0,-35003,0,-33092,2500,2011-10-02 16:39:57,4635.93580399,51.9392828728829,27.1855890551233,31.8165403940055,53.4277688583337,62.5289657176807,59.3000101202407,69.4015187064709,80.834,51.454,22.893
MBARI1,2011_275/450.evt,mean,14848,14848,3011456,3003613,0,1531,281,380,0,0,-35003,0,-33092,2500,2011-10-02 22:32:46,4637.537814,68.7753330361854,22.2608882052884,34.4979627076646,4.0857672016238,6.33176193393452,5.52523678511403,8.56252503521394,169.345,2.934,3.286
MBARI1,2011_275/460.evt,mean,15151,15151,3029376,3022849,5,12428,338,686,0,0,-35003,0,-33092,2500,2011-10-02 23:02:48,4639.13909521,69.7563091290965,178.163096000389,280.039634572734,4.84543984938295,7.61614068921661,9.83423590732754,15.4576109846231,169.345,2.934,3.286
MBARI1,2011_275/470.evt,mean,14824,14824,3008000,3001531,2,12382,288,704,0,0,-35003,0,-33092,2500,2011-10-02 23:32:50,4637.537814,68.7117946355403,180.201959003929,279.003118384261,4.1914201415871,6.48949265826741,10.2456936794351,15.8632042757648,169.345,2.934,3.286
MBARI1,2011_276/191.evt,mean,14763,14763,2780928,2774350,1,11612,271,671,0,0,-35003,0,-33092,2500,2011-10-03 09:32:32,4637.537814,74.0324444443729,156.85014978433,261.652738707643,3.66055723316857,6.10643232774468,9.06359373969046,15.1196165753383,194.984,2.435,3.516
MBARI1,2011_276/207.evt,mean,14683,14683,2777472,2770380,1,11477,210,697,0,0,-35003,0,-33092,2500,2011-10-03 10:20:35,4637.537814,73.7367809357872,155.648237614205,258.61078902408,2.84796810133163,4.73192172998665,9.45254174584831,15.7054735514319,194.984,2.435,3.516
MBARI1,2011_276/224.evt,mean,14127,14127,2752882,2745368,2,11021,264,668,0,0,-35003,0,-33092,2500,2011-10-03 11:11:40,4637.537814,71.5909452194147,153.944049295933,248.335758981823,3.68761718665514,5.94870160341179,9.33078894199103,15.0520176934813,194.984,2.435,3.516
MBARI1,2011_276/322.evt,mean,14556,14556,2675072,2665081,4,11700,214,717,0,0,-35003,0,-33092,2500,2011-10-03 16:06:09,4637.537814,75.9871843526527,153.973332472761,263.635639242113,2.81626437172401,4.82205357246259,9.43580165666409,16.1561327638116,182.413,1.978,2.933
