file,n.opp,n.opp.,n.evt,n.evt.,beads,pro,syn,pico,width,corr,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,cruise,time,fr,pro.influx,syn.influx,pico.influx,vc1,vc2,vc3,vc4,pro.seaflow.each1,pro.seaflow.median1,pro.seaflow.each2,pro.seaflow.median2,pro.seaflow.each3,pro.seaflow.median3,pro.seaflow.each4,pro.seaflow.median4,syn.seaflow.each1,syn.seaflow.median1,syn.seaflow.each2,syn.seaflow.median2,syn.seaflow.each3,syn.seaflow.median3,syn.seaflow.each4,syn.seaflow.median4,pico.seaflow.each1,pico.seaflow.median1,pico.seaflow.each2,pico.seaflow.median2,pico.seaflow.each3,pico.seaflow.median3,pico.seaflow.each4,pico.seaflow.median4
2011_276/207.evt,20171,20038,2777472,2770380,2,15296,350,1075,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337,MBARI_1,2011-10-03 10:20:35,3.75929377659307,194.984,2.435,3.516,81.9040279444676,82.1136971473142,81.3639835383095,81.5722702611612,186.755161911829,358.864509262493,186.278301080008,358.864084727517,187.994728561907,358.920682778852,187.514702619266,358.904889801809,4.27329410755362,8.21146562773747,4.26238267377111,8.21145591361343,4.30165762269009,8.2127509788571,4.29067376547744,8.21238960712822,13.1251176160575,25.2209301423365,13.0916039265827,25.2209003060984,13.2122341268338,25.2248780064897,13.1784979939664,25.2237680790367
2011_276/207.evt,15806,15806,2777472,2770380,0,12330,274,616,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337,MBARI_1,2011-10-03 10:20:35,3.75929377659307,194.984,2.435,3.516,64.1800141634155,64.3443109965023,64.1800141634155,64.3443109965023,192.115881567201,289.278203400009,191.625332668031,289.277861185296,192.115881567201,289.323484483737,191.625332668031,289.310753873974,4.26924181260446,6.4284045200002,4.25834072595624,6.4283969152288,4.26924181260446,6.42941076630528,4.25834072595624,6.42912786386609,9.59800349111075,14.452179504818,9.57349593864615,14.4521624079596,9.59800349111075,14.4544417227885,9.57349593864615,14.4538057085457
2011_276/207.evt,17923,17923,2777472,2770380,2,13635,307,937,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337,MBARI_1,2011-10-03 10:20:35,3.75929377659307,194.984,2.435,3.516,72.7760593351194,72.962361507675,72.7760593351194,72.962361507675,187.355568913309,319.895239526287,186.877175001603,319.894861091769,187.355568913309,319.945313133476,186.877175001603,319.931235123409,4.21842021682331,7.20262842204401,4.20764889809256,7.20261990136949,4.21842021682331,7.20375585859752,4.20764889809256,7.20343888396675,12.8751131699135,21.9832665519715,12.842237842061,21.9832405458737,12.8751131699135,21.9867076205403,12.842237842061,21.9857401767975
2011_276/207.evt,13636,13636,2777472,2770380,0,11043,236,221,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337,MBARI_1,2011-10-03 10:20:35,3.75929377659307,194.984,2.435,3.516,55.3687633260998,55.5105039066371,55.3687633260998,55.5105039066371,199.444584574901,259.0834712203,198.935322557568,259.083164725809,199.444584574901,259.12402588434,198.935322557568,259.112624090048,4.26233106580428,5.53687396613156,4.2514476250644,5.53686741603648,4.26233106580428,5.53774066002936,4.2514476250644,5.53749699223503,3.99142019297774,5.18495401065709,3.98122849635268,5.18494787688162,3.99142019297774,5.18576561807834,3.98122849635268,5.18553743764382
2011_276/224.evt,4143,4143,2752882,2745368,0,1570,270,555,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337,MBARI_1,2011-10-03 11:11:40,3.75929377659307,194.984,2.435,3.516,16.9728533040193,17.0193075570471,16.9728533040193,17.0193075570471,92.5006521813403,36.8342886729938,92.2481713628778,36.8342450982088,92.5006521813403,36.8400543908733,92.2481713628778,36.8384333805466,15.9077554706763,6.33455919854034,15.8643352025331,6.3345517047875,15.9077554706763,6.33555075511834,15.8643352025331,6.33527198264177,32.6992751341681,13.0210383525551,32.6100223607625,13.0210229487299,32.6992751341681,13.0230765521877,32.6100223607625,13.0225035198747
2011_276/224.evt,9201,9201,2752882,2745368,2,5514,330,877,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337,MBARI_1,2011-10-03 11:11:40,3.75929377659307,194.984,2.435,3.516,37.6942368453491,37.7974049800604,37.6942368453491,37.7974049800604,146.28230895409,129.365775632413,145.883030935824,129.365622593327,146.28230895409,129.386025421194,145.883030935824,129.380332267729,8.75465396352007,7.74223902043819,8.73075810823753,7.74222986140695,8.75465396352007,7.74345092292241,8.73075810823753,7.7431102010066,23.2661561394155,20.5755867300736,23.2026510937101,20.5755623892542,23.2661561394155,20.5788074527362,23.2026510937101,20.5779019584327
2011_276/224.evt,15927,15927,2752882,2745368,3,11332,411,1089,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337,MBARI_1,2011-10-03 11:11:40,3.75929377659307,194.984,2.435,3.516,65.24900665535,65.4275914702121,65.24900665535,65.4275914702121,173.673142027379,265.863795695775,173.199100644859,265.863481180192,173.673142027379,265.905411692596,173.199100644859,265.893711508506,6.29894646781263,9.64260678000029,6.28175347379431,9.6425953728432,6.29894646781263,9.64411614945791,6.28175347379431,9.64369179579914,16.6899092541313,25.549388767446,16.6443540947981,25.5493585426429,16.6899092541313,25.553388045644,16.6443540947981,25.5522636633218
2011_276/224.evt,93169,22976,2752882,2745368,3,19594,472,1212,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337,MBARI_1,2011-10-03 11:11:40,3.75929377659307,194.984,2.435,3.516,381.690506754085,382.735183630828,94.1270281228934,94.3846513228853,51.3347847360113,459.701307171109,51.1946662810588,459.70076334669,208.165501352256,459.773264799217,207.597312967443,459.753034177344,1.23660398057555,11.0737479322631,1.23322866615595,11.073734832073,5.0145001856826,11.0754813200587,5.0008130917951,11.0749939844701,3.175347509444,28.4351324023366,3.1666803885191,28.4350987637128,12.8762165784901,28.4395833896423,12.8410709052027,28.4383320109697
2011_276/224.evt,325622,29314,2752882,2745368,3,31178,526,1313,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337,MBARI_1,2011-10-03 11:11:40,3.75929377659307,194.984,2.435,3.516,1333.99334746835,1337.64445217011,120.0922572421,120.420946591185,23.371930646558,731.477358118854,23.3081368890056,731.476492784684,259.617070375708,731.591857196591,258.908444772866,731.559666202982,0.394304814936478,12.3406597719712,0.393228558715022,12.3406451730305,4.37996597015917,12.3425914710824,4.36801083939084,12.3420483809984,0.984262779489725,30.804726769198,0.981576231165066,30.8046903273555,10.9332610623935,30.8095486721125,10.9034186922437,30.8081930118839
2011_276/224.evt,19348,19208,2752882,2745368,2,14450,439,1052,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337,MBARI_1,2011-10-03 11:11:40,3.75929377659307,194.984,2.435,3.516,79.2640033130981,79.4809468051525,78.6904577030178,78.9058314158244,182.302172436605,339.016223773733,181.804578088685,339.015822719183,183.630905471857,339.069290412815,183.129684342976,339.054370922865,5.53845354322972,10.2995240302193,5.52333631701958,10.2995118459323,5.57882128042527,10.3011362277665,5.56359387035062,10.3006829643694,13.2721027960767,24.6813195439424,13.2358765501244,24.6812903460609,13.3688382391968,24.6851829421648,13.3323479535509,24.6840967619968
2011_276/224.evt,15129,15129,2752882,2745368,0,11638,339,593,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337,MBARI_1,2011-10-03 11:11:40,3.75929377659307,194.984,2.435,3.516,61.9797966778923,62.1494337510416,61.9797966778923,62.1494337510416,187.770864439624,273.042962787454,187.258343279836,273.042639778952,187.770864439624,273.085702548397,187.258343279836,273.073686422166,5.46952423483697,7.95339099372287,5.45459515138895,7.95338158489986,5.46952423483697,7.95463594809302,5.45459515138895,7.95428593376133,9.56763383852013,13.9125689064238,9.54151895213465,13.9125524479222,9.56763383852013,13.9147466584636,9.54151895213465,13.9141343915058
2011_276/224.evt,17134,17134,2752882,2745368,2,12899,377,904,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337,MBARI_1,2011-10-03 11:11:40,3.75929377659307,194.984,2.435,3.516,70.1937891651138,70.3859077196342,70.1937891651138,70.3859077196342,183.762696862799,302.627700377673,183.261116008905,302.62734237057,183.762696862799,302.675071075079,183.261116008905,302.661752978134,5.37084554750562,8.84492154759151,5.35618580784226,8.84491108409218,5.37084554750562,8.84630605436894,5.35618580784226,8.84591680539239,12.878632294284,21.2090426499276,12.8434800272928,21.209017559733,12.878632294284,21.2123625282481,12.8434800272928,21.2114291566969
2011_276/224.evt,13126,13126,2752882,2745368,0,10446,303,215,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337,MBARI_1,2011-10-03 11:11:40,3.75929377659307,194.984,2.435,3.516,53.7739976993862,53.9211757165822,53.7739976993862,53.9211757165822,194.257456148164,245.077056992416,193.727229816088,245.076767067445,194.257456148164,245.115419214689,193.727229816088,245.104633817318,5.63469358729597,7.10878310058416,5.61931367358556,7.1087746909282,5.63469358729597,7.10989584741058,5.61931367358556,7.10958300274243,3.99821492167866,5.04418602846731,3.98730178158711,5.04418006121968,3.99821492167866,5.04497560129793,3.98730178158711,5.04475361580733
2011_276/322.evt,4105,4105,2675072,2665081,2,1602,226,619,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337,MBARI_1,2011-10-03 16:06:09,3.75929377659307,182.413,1.978,2.933,17.3063389915276,17.371217932492,17.3063389915276,17.371217932492,92.5672379805036,37.5850512446727,92.2215129777137,37.5850067817392,92.5672379805036,37.5909344803688,92.2215129777137,37.5892804303412,13.0587988661634,5.30226066248191,13.0100261753828,5.30225438993324,13.0587988661634,5.30309063206202,13.0100261753828,5.30285728917422,35.7672411422795,14.5225634959129,35.6336557635485,14.5225463157906,35.7672411422795,14.5248367311787,35.6336557635485,14.5241976194639
2011_276/322.evt,9170,9170,2675072,2665081,5,5701,281,912,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337,MBARI_1,2011-10-03 16:06:09,3.75929377659307,182.413,1.978,2.933,38.6599582344233,38.8048887797689,38.6599582344233,38.8048887797689,147.465239497433,133.753044410661,146.914478543029,133.752886181458,147.465239497433,133.773980944184,146.914478543029,133.768094714966,7.26850242041374,6.59263383255494,7.24135563420299,6.59262603350107,7.26850242041374,6.59366578588242,7.24135563420299,6.59337565600865,23.5902996705243,21.3967332928474,23.5021933750645,21.3967079806156,23.5902996705243,21.4000825506219,23.5021933750645,21.3991409191455
2011_276/322.evt,15918,15918,2675072,2665081,6,11679,332,1110,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337,MBARI_1,2011-10-03 16:06:09,3.75929377659307,182.413,1.978,2.933,67.108965667999,67.3605473932782,67.108965667999,67.3605473932782,174.030397931899,274.004877332417,173.380420022617,274.004553185975,174.030397931899,274.047767663063,173.380420022617,274.035709204716,4.947178021525,7.78916168116812,4.9287010401155,7.78915246662759,4.947178021525,7.79038092851588,4.9287010401155,7.79003814161877,16.5402638671468,26.0420767051103,16.4784884172536,26.0420458974597,16.5402638671468,26.0461531043754,16.4784884172536,26.0450070397495
2011_276/322.evt,113460,22925,2675072,2665081,8,18742,370,1239,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337,MBARI_1,2011-10-03 16:06:09,3.75929377659307,182.413,1.978,2.933,478.337934708579,480.131153866148,96.6498955860583,97.0122219494223,39.1815046227063,439.712253700159,39.0351674726463,439.711733522694,193.916401940775,439.781082416399,193.192152734851,439.761731476563,0.773511722889838,8.68069223503676,0.770622770508971,8.68068196581991,3.82825038512894,8.6820510347918,3.81395243367275,8.68166901324983,2.59021898556894,29.0685883221907,2.58054489908274,29.0685539341915,12.8194654788507,29.0731384651541,12.7715866630285,29.0718592092339
