cruise,file,date,file_duration,lat,lon,conductivity,salinity,ocean_tmp,par,bulk_red,stream_pressure,flow_rate,event_rate
KOK1606,2016_116/2016-04-25T22-42-28-00-00,2016-04-25T22:42:28-0000,180.079,34.958382,-157.99967,4.08323,34.27374,13.51457,1623.6,79.2126,12,2910.3683,13918.44
KOK1606,2016_116/2016-04-25T22-45-28-00-00,2016-04-25T22:45:28-0000,180.081,34.965129,-157.999409,4.08302,34.24989,13.49835,1639,79.2126,12,2910.6499,13698.32
KOK1606,2016_116/2016-04-25T22-48-29-00-00,2016-04-25T22:48:29-0000,180.017,34.971847,-157.9992,4.07011,34.24035,13.4605,1639,79.2126,12,2910.749,13429.1
KOK1606,2016_116/2016-04-25T22-51-29-00-00,2016-04-25T22:51:29-0000,180.067,34.978659,-157.998973,4.04227,34.11084,13.33104,1698.8,79.2126,12,2910.4125,13157.03
KOK1606,2016_116/2016-04-25T22-54-29-00-00,2016-04-25T22:54:29-0000,180.037,34.985392,-157.998804,4.05328,34.19893,13.35311,1698.8,79.2126,12,2910.6639,13061.46
KOK1606,2016_116/2016-04-25T22-57-29-00-00,2016-04-25T22:57:29-0000,180.074,34.992091,-157.998628,4.05709,34.24193,13.36575,1656.2,79.2126,12,2910.867,13111.66
KOK1606,2016_116/2016-04-25T23-00-29-00-00,2016-04-25T23:00:29-0000,180.049,34.99881,-157.998462,4.05497,34.2298,13.2565,1438.5,79.2126,12,2910.9494,13202.26
KOK1606,2016_116/2016-04-25T23-03-30-00-00,2016-04-25T23:03:30-0000,180.08,35.005893,-157.998233,4.04831,34.22094,13.28572,1438.5,79.2126,12.01,2911.4629,13258.96
KOK1606,2016_116/2016-04-25T23-06-30-00-00,2016-04-25T23:06:30-0000,180.069,35.0127,-157.998041,4.05307,34.21255,13.30624,1399.9,79.2126,12,2910.6984,13276.72
KOK1606,2016_116/2016-04-25T23-09-30-00-00,2016-04-25T23:09:30-0000,180.03,35.019578,-157.997886,4.07095,34.21437,13.51248,1399.9,79.2126,12,2910.6483,13357.86
KOK1606,2016_116/2016-04-25T23-12-30-00-00,2016-04-25T23:12:30-0000,180.06,35.026417,-157.99787,4.06958,34.21064,13.49631,1490.5,79.2126,12,2910.6536,13236.72
KOK1606,2016_116/2016-04-25T23-15-30-00-00,2016-04-25T23:15:30-0000,180.028,35.033248,-157.998084,4.06799,34.224,13.53404,1669.2,79.2126,12,2910.5362,13058.86
KOK1606,2016_116/2016-04-25T23-18-31-00-00,2016-04-25T23:18:31-0000,180.08,35.04007,-157.998381,4.06524,34.2399,13.34911,1669.2,79.2126,12,2910.9679,12917.31
KOK1606,2016_116/2016-04-25T23-21-31-00-00,2016-04-25T23:21:31-0000,180.042,35.046941,-157.998625,4.07656,34.21125,13.56217,1647.6,79.2126,12,2910.5841,12797.98
KOK1606,2016_116/2016-04-25T23-24-31-00-00,2016-04-25T23:24:31-0000,180.035,35.053817,-157.998902,4.07042,34.20376,13.51121,1647.6,79.2126,12,2910.9799,12576.62
KOK1606,2016_116/2016-04-25T23-27-31-00-00,2016-04-25T23:27:31-0000,180.019,35.060761,-157.999161,4.06894,34.21598,13.53399,1629,79.2126,12,2911.12,12532.91
KOK1606,2016_116/2016-04-25T23-30-31-00-00,2016-04-25T23:30:31-0000,180.046,35.067653,-157.999371,4.07645,34.23988,13.45217,1614.8,79.2126,12,2911.0359,12507.3
KOK1606,2016_116/2016-04-25T23-33-32-00-00,2016-04-25T23:33:32-0000,180.004,35.074413,-157.999644,4.07286,34.22378,13.61315,1614.8,79.2126,12,2910.8489,12500.3
KOK1606,2016_116/2016-04-25T23-36-32-00-00,2016-04-25T23:36:32-0000,180.039,35.081239,-157.999883,4.07466,34.23925,13.45378,1629.9,79.2126,12,2910.8097,12570.26
KOK1606,2016_116/2016-04-25T23-39-32-00-00,2016-04-25T23:39:32-0000,180.071,35.088116,-158.000167,4.07381,34.23201,13.5303,1629.9,79.2126,12,2910.5564,12840.52
KOK1606,2016_116/2016-04-25T23-42-32-00-00,2016-04-25T23:42:32-0000,180.035,35.094985,-158.000417,4.06037,34.22953,13.35443,1616.2,79.2126,12,2910.3248,12918.75
KOK1606,2016_116/2016-04-25T23-45-32-00-00,2016-04-25T23:45:32-0000,180.064,35.101884,-158.00022,4.07847,34.23616,13.48311,1582.4,79.2126,12,2910.5614,12803.52
KOK1606,2016_116/2016-04-25T23-48-33-00-00,2016-04-25T23:48:33-0000,180.055,35.108783,-158.000163,4.07222,34.23477,13.44471,1582.4,79.2126,11.99,2910.2819,12719.05
KOK1606,2016_116/2016-04-25T23-51-33-00-00,2016-04-25T23:51:33-0000,180.046,35.115649,-158.000164,4.06968,34.21799,13.53653,1589.4,79.2126,12,2910.3335,12610.78
KOK1606,2016_116/2016-04-25T23-54-33-00-00,2016-04-25T23:54:33-0000,180.125,35.12252,-158.000182,4.08376,34.24132,13.61135,1589.4,79.2126,12,2910.6733,12550.22
KOK1606,2016_116/2016-04-25T23-57-33-00-00,2016-04-25T23:57:33-0000,180.052,35.129353,-158.000204,4.08831,34.23324,13.65971,1536.6,79.2126,12,2910.9436,12501.59
KOK1606,2016_117/2016-04-26T00-00-33-00-00,2016-04-26T00:00:33-0000,180.082,35.136054,-158.000168,4.08101,34.23528,13.58085,1454.2,79.2126,12,2910.6169,12656.05
KOK1606,2016_117/2016-04-26T00-03-34-00-00,2016-04-26T00:03:34-0000,180.033,35.142904,-158.000195,4.08101,34.24586,13.64207,1454.2,79.2126,12,2910.7723,12845.91
KOK1606,2016_117/2016-04-26T00-06-34-00-00,2016-04-26T00:06:34-0000,180.04,35.149794,-158.000227,4.08407,34.23584,13.63701,1502,79.2126,12,2910.8621,12853.45
KOK1606,2016_117/2016-04-26T00-09-34-00-00,2016-04-26T00:09:34-0000,180.056,35.156613,-158.000252,4.08376,34.23076,13.56645,1502,79.2126,12,2910.6061,12462.06
KOK1606,2016_117/2016-04-26T00-12-34-00-00,2016-04-26T00:12:34-0000,180.065,35.163362,-158.000229,4.10037,34.25395,13.826,1596.8,79.2126,12,2910.706,12823.96
KOK1606,2016_117/2016-04-26T00-15-34-00-00,2016-04-26T00:15:34-0000,180.015,35.170209,-158.000214,4.09233,34.24483,13.75885,1570.1,79.2126,11.99,2910.288,13143.1
KOK1606,2016_117/2016-04-26T00-18-35-00-00,2016-04-26T00:18:35-0000,180.051,35.176997,-158.000162,4.10355,34.26533,13.78795,1570.1,79.2126,12,2910.7608,13220.42
KOK1606,2016_117/2016-04-26T00-21-35-00-00,2016-04-26T00:21:35-0000,180.022,35.183801,-158.000137,4.11392,34.27164,13.92011,1618.6,79.2126,12,2910.4842,13342
KOK1606,2016_117/2016-04-26T00-24-35-00-00,2016-04-26T00:24:35-0000,180.044,35.190475,-158.000123,4.10767,34.26737,13.77534,1618.6,79.2126,12,2911.1124,13431.2
KOK1606,2016_117/2016-04-26T00-27-35-00-00,2016-04-26T00:27:35-0000,180.149,35.197329,-158.000202,4.10969,34.27701,13.80172,1592.4,79.2126,12,2910.8136,13521.62
KOK1606,2016_117/2016-04-26T00-30-35-00-00,2016-04-26T00:30:35-0000,180.028,35.204209,-158.000321,4.10513,34.28295,13.91014,1654.7,79.2126,12,2910.5861,13740.14
KOK1606,2016_117/2016-04-26T00-33-36-00-00,2016-04-26T00:33:36-0000,180.047,35.21122,-158.000397,4.14302,34.32774,14.13074,1654.7,79.2126,12,2910.8068,14008.85
KOK1606,2016_117/2016-04-26T00-36-36-00-00,2016-04-26T00:36:36-0000,180.058,35.218065,-158.00034,4.15742,34.34904,14.32234,1697.7,79.2126,12,2910.794,14057.4
KOK1606,2016_117/2016-04-26T00-39-36-00-00,2016-04-26T00:39:36-0000,180.011,35.225007,-158.000296,4.16758,34.36244,14.37101,1697.7,79.2126,12,2911.2696,14608.75
KOK1606,2016_117/2016-04-26T00-42-36-00-00,2016-04-26T00:42:36-0000,180.027,35.231972,-158.000297,4.16694,34.36904,14.36923,1634.4,79.2126,12,2910.6664,14881.97
KOK1606,2016_117/2016-04-26T00-45-36-00-00,2016-04-26T00:45:36-0000,180.108,35.238943,-158.000184,4.16737,34.37225,14.28206,1604.6,79.2126,12,2910.7419,15040.33
KOK1606,2016_117/2016-04-26T00-48-37-00-00,2016-04-26T00:48:37-0000,180.059,35.246001,-158.000113,4.17234,34.37037,14.43747,1604.6,79.2126,12,2910.9039,15010.89
KOK1606,2016_117/2016-04-26T00-51-37-00-00,2016-04-26T00:51:37-0000,180.06,35.252958,-157.999956,4.17171,34.37074,14.39495,1570.8,79.2126,12,2910.6053,15002.39
KOK1606,2016_117/2016-04-26T00-54-37-00-00,2016-04-26T00:54:37-0000,180.036,35.259864,-157.999781,4.16483,34.36337,14.31643,1570.8,79.2126,12,2910.4819,14838.04
KOK1606,2016_117/2016-04-26T00-57-37-00-00,2016-04-26T00:57:37-0000,180.034,35.266788,-157.999589,4.15414,34.33469,14.29819,1628.4,79.2126,12,2910.5398,14791.69
KOK1606,2016_117/2016-04-26T01-00-37-00-00,2016-04-26T01:00:37-0000,180.004,35.273784,-157.999447,4.16377,34.35776,14.28438,1648.5,79.2126,12,2910.5363,14818.25
KOK1606,2016_117/2016-04-26T01-03-38-00-00,2016-04-26T01:03:38-0000,180.046,35.280844,-157.999309,4.15234,34.30976,14.22423,1648.5,79.2126,12,2910.6474,14660.99
KOK1606,2016_117/2016-04-26T01-06-38-00-00,2016-04-26T01:06:38-0000,180.052,35.287805,-157.999145,4.14768,34.33886,14.16388,1616.1,79.2126,12,2910.5004,14751.84
KOK1606,2016_117/2016-04-26T01-09-38-00-00,2016-04-26T01:09:38-0000,180.08,35.29492,-157.999133,4.14493,34.32869,14.05684,1616.1,79.2126,12,2910.7752,14925.39
KOK1606,2016_117/2016-04-26T01-12-38-00-00,2016-04-26T01:12:38-0000,180.106,35.301982,-157.999048,4.14355,34.30554,14.14517,1572.6,79.2126,12,2910.5921,14901.41
KOK1606,2016_117/2016-04-26T01-15-38-00-00,2016-04-26T01:15:38-0000,180.148,35.30902,-157.998944,4.14144,34.31373,14.14811,1544.1,79.2126,12,2910.6631,14817.54
KOK1606,2016_117/2016-04-26T01-18-39-00-00,2016-04-26T01:18:39-0000,180.026,35.31606,-157.998904,4.13329,34.27997,14.12693,1544.1,79.2126,12,2911.264,14612.36
KOK1606,2016_117/2016-04-26T01-21-39-00-00,2016-04-26T01:21:39-0000,180.091,35.323118,-157.998837,4.12408,34.30812,13.91866,1485.4,79.2126,12,2911.1663,14396.07
KOK1606,2016_117/2016-04-26T01-24-39-00-00,2016-04-26T01:24:39-0000,180.149,35.330131,-157.99872,4.11889,34.29065,13.9217,1485.4,79.2126,12,2910.542,14146.21
KOK1606,2016_117/2016-04-26T01-27-39-00-00,2016-04-26T01:27:39-0000,180.053,35.337184,-157.998643,4.11328,34.25804,13.93617,1454.7,79.2126,12,2910.8129,13903.43
KOK1606,2016_117/2016-04-26T01-30-40-00-00,2016-04-26T01:30:40-0000,180.056,35.3446,-157.998749,4.10894,34.23583,13.85571,1456.7,79.2126,12,2910.4293,13729.05
KOK1606,2016_117/2016-04-26T01-33-40-00-00,2016-04-26T01:33:40-0000,180.026,35.351615,-157.999028,4.1099,34.26778,13.91725,1456.7,79.2126,12,2911.0267,13660.51
KOK1606,2016_117/2016-04-26T01-36-40-00-00,2016-04-26T01:36:40-0000,180.038,35.358755,-157.999285,4.08397,34.10233,13.75817,1466.8,79.2126,12,2910.3594,13789.98
KOK1606,2016_117/2016-04-26T01-39-40-00-00,2016-04-26T01:39:40-0000,180.034,35.365886,-157.999599,4.08735,34.18291,13.71517,1466.8,79.2126,12,2910.8921,13815.98
KOK1606,2016_117/2016-04-26T01-42-40-00-00,2016-04-26T01:42:40-0000,180.022,35.373015,-157.999794,4.1027,34.28621,13.68268,1443,79.2126,12,2911.03,13886.3
KOK1606,2016_117/2016-04-26T01-45-41-00-00,2016-04-26T01:45:41-0000,180.027,35.380201,-158.000063,4.10238,34.27412,13.72735,1389.6,79.2126,12,2911.0176,13832.62
KOK1606,2016_117/2016-04-26T01-48-41-00-00,2016-04-26T01:48:41-0000,180.029,35.387291,-158.000259,4.09974,34.27329,13.80468,1389.6,79.2126,12,2910.5929,13757.65
KOK1606,2016_117/2016-04-26T01-51-41-00-00,2016-04-26T01:51:41-0000,180.057,35.394509,-158.000515,4.10693,34.26748,13.826,1365.2,79.2126,12,2910.6445,13616.46
KOK1606,2016_117/2016-04-26T01-54-41-00-00,2016-04-26T01:54:41-0000,180.085,35.401775,-158.000738,4.09963,34.25686,13.79314,1365.2,79.2126,12,2910.4748,13458.5
KOK1606,2016_117/2016-04-26T01-57-41-00-00,2016-04-26T01:57:41-0000,180.027,35.408934,-158.001102,4.09741,34.26278,13.75923,1292.6,79.2126,12,2910.4769,13366.39
KOK1606,2016_117/2016-04-26T02-00-42-00-00,2016-04-26T02:00:42-0000,180.095,35.416071,-158.001369,4.08915,34.23131,13.65174,1258.5,79.2126,12,2910.9051,13275.38
KOK1606,2016_117/2016-04-26T02-03-42-00-00,2016-04-26T02:03:42-0000,180.092,35.423238,-158.001689,4.08915,34.2496,13.6217,1258.5,79.2126,11.99,2910.074,13444.91
KOK1606,2016_117/2016-04-26T02-06-42-00-00,2016-04-26T02:06:42-0000,180.13,35.430413,-158.002151,4.09116,34.23957,13.70755,1239.2,79.2126,12,2910.5897,13608.71
KOK1606,2016_117/2016-04-26T02-09-42-00-00,2016-04-26T02:09:42-0000,180.079,35.437735,-158.002638,4.10281,34.26684,13.82218,1239.2,79.2126,12,2910.8688,13728.4
KOK1606,2016_117/2016-04-26T02-12-43-00-00,2016-04-26T02:12:43-0000,180.116,35.444888,-158.003058,4.10439,34.27393,13.76132,1271,79.2126,12,2910.9154,13841.67
KOK1606,2016_117/2016-04-26T02-15-43-00-00,2016-04-26T02:15:43-0000,180.062,35.452178,-158.003566,4.10185,34.28181,13.80298,1241,79.2126,12,2910.6826,13721.27
KOK1606,2016_117/2016-04-26T02-18-43-00-00,2016-04-26T02:18:43-0000,180.022,35.45936,-158.004027,4.09847,34.26494,13.81331,1241,79.2126,12,2910.7254,13681.38
KOK1606,2016_117/2016-04-26T02-21-43-00-00,2016-04-26T02:21:43-0000,180.027,35.466549,-158.004551,4.10154,34.29079,13.7125,1166.5,79.2126,12,2910.5879,13551.28
KOK1606,2016_117/2016-04-26T02-24-43-00-00,2016-04-26T02:24:43-0000,180.09,35.473717,-158.005031,4.10937,34.27965,13.84907,1166.5,79.2126,12,2911.1029,13359.67
KOK1606,2016_117/2016-04-26T02-27-44-00-00,2016-04-26T02:27:44-0000,180.058,35.480862,-158.005453,4.11307,34.26236,13.90878,1132.7,79.2126,12,2910.8277,13273.64
KOK1606,2016_117/2016-04-26T02-30-44-00-00,2016-04-26T02:30:44-0000,180.039,35.487947,-158.005997,4.11117,34.26981,13.94377,1094.5,79.2126,12,2910.3416,13271.27
KOK1606,2016_117/2016-04-26T02-33-44-00-00,2016-04-26T02:33:44-0000,180.055,35.495048,-158.00653,4.1135,34.2677,13.9114,1094.5,79.2126,11.99,2910.2415,13405.85
KOK1606,2016_117/2016-04-26T02-36-44-00-00,2016-04-26T02:36:44-0000,180.018,35.50208,-158.006988,4.11424,34.26411,13.94464,1036.5,79.2126,12,2910.7574,13674.5
KOK1606,2016_117/2016-04-26T02-39-44-00-00,2016-04-26T02:39:44-0000,180.074,35.509161,-158.007561,4.11847,34.27973,13.95383,1036.5,79.2126,12,2911.2434,13681.18
KOK1606,2016_117/2016-04-26T02-42-45-00-00,2016-04-26T02:42:45-0000,180.053,35.516294,-158.008056,4.11783,34.27802,13.96355,1026,79.2126,12,2910.5929,13654.05
KOK1606,2016_117/2016-04-26T02-45-45-00-00,2016-04-26T02:45:45-0000,180.082,35.523411,-158.008494,4.11699,34.27783,13.97091,1025.9,79.2126,12,2911.175,13405.74
KOK1606,2016_117/2016-04-26T02-48-45-00-00,2016-04-26T02:48:45-0000,180.112,35.530483,-158.009031,4.11328,34.26503,13.89702,1025.9,79.2126,12,2910.5694,13320.21
KOK1606,2016_117/2016-04-26T02-51-45-00-00,2016-04-26T02:51:45-0000,180.062,35.53757,-158.009534,4.11487,34.27142,13.91653,979.89,79.2126,12,2910.4048,13180.43
KOK1606,2016_117/2016-04-26T02-54-46-00-00,2016-04-26T02:54:46-0000,180.047,35.544671,-158.010072,4.11265,34.26681,13.90021,979.89,79.2126,12,2910.7622,13138.16
KOK1606,2016_117/2016-04-26T02-57-46-00-00,2016-04-26T02:57:46-0000,180.057,35.551742,-158.010785,4.11752,34.27367,13.9264,930.33,79.2126,12,2910.3639,13173.32
KOK1606,2016_117/2016-04-26T03-00-46-00-00,2016-04-26T03:00:46-0000,180.049,35.558883,-158.010704,4.1118,34.28552,13.93032,904.45,79.2126,12,2910.4235,13271.78
KOK1606,2016_117/2016-04-26T03-03-46-00-00,2016-04-26T03:03:46-0000,180.123,35.566017,-158.010346,4.11339,34.27231,13.92262,904.45,79.2126,12,2910.5163,13316.29
KOK1606,2016_117/2016-04-26T03-06-46-00-00,2016-04-26T03:06:46-0000,180.03,35.573021,-158.010012,4.12291,34.27567,14.00731,879.68,79.2126,12,2910.6295,13600.68
KOK1606,2016_117/2016-04-26T03-09-47-00-00,2016-04-26T03:09:47-0000,180.013,35.579964,-158.009712,4.12482,34.28708,13.99363,879.68,79.2126,12,2910.8316,13726.32
KOK1606,2016_117/2016-04-26T03-12-47-00-00,2016-04-26T03:12:47-0000,180.05,35.587041,-158.009488,4.12725,34.29574,14.00369,809.82,79.2126,12,2910.983,13753.62
KOK1606,2016_117/2016-04-26T03-15-47-00-00,2016-04-26T03:15:47-0000,180.02,35.594169,-158.009264,4.12842,34.31562,14.01301,763.47,79.2126,12,2910.4596,13725.51
KOK1606,2016_117/2016-04-26T03-18-47-00-00,2016-04-26T03:18:47-0000,180.092,35.601209,-158.008947,4.13339,34.32761,14.04906,763.47,79.2126,11.99,2910.0671,13670.09
KOK1606,2016_117/2016-04-26T03-21-47-00-00,2016-04-26T03:21:47-0000,180.038,35.608175,-158.008517,4.13011,34.32715,14.03138,762.62,79.2126,12,2910.4964,13758.52
KOK1606,2016_117/2016-04-26T03-24-48-00-00,2016-04-26T03:24:48-0000,180.038,35.615231,-158.008179,4.12545,34.30554,14.06205,762.62,77.7265,12,2910.6491,13758.66
KOK1606,2016_117/2016-04-26T03-27-48-00-00,2016-04-26T03:27:48-0000,180.113,35.622146,-158.007759,4.12556,34.34008,14.04003,608.15,91.5644,12,2910.8615,13820.32
KOK1606,2016_117/2016-04-26T03-30-48-00-00,2016-04-26T03:30:48-0000,180.141,35.629109,-158.007422,4.13043,34.33499,13.99049,388.91,109.2314,12,2911.1947,14190.71
KOK1606,2016_117/2016-04-26T03-33-48-00-00,2016-04-26T03:33:48-0000,180.125,35.636189,-158.00703,4.12905,34.32989,14.04568,388.91,99.4461,12,2910.5162,14166.74
KOK1606,2016_117/2016-04-26T03-36-49-00-00,2016-04-26T03:36:49-0000,180.108,35.643323,-158.006651,4.11911,34.32831,13.92751,433.28,93.5986,12,2910.4309,14104.15
KOK1606,2016_117/2016-04-26T03-39-49-00-00,2016-04-26T03:39:49-0000,180.079,35.650469,-158.006185,4.12059,34.3281,13.91411,433.28,95.0204,11.99,2910.2722,14405.56
KOK1606,2016_117/2016-04-26T03-42-49-00-00,2016-04-26T03:42:49-0000,180.045,35.657709,-158.005735,4.12037,34.31143,13.92679,383.6,92.5933,12,2911.0454,14445.58
KOK1606,2016_117/2016-04-26T03-45-49-00-00,2016-04-26T03:45:49-0000,180.068,35.664917,-158.005268,4.12154,34.31526,13.9247,366.37,84.799,12,2910.6652,14311.4
KOK1606,2016_117/2016-04-26T03-48-50-00-00,2016-04-26T03:48:50-0000,180.114,35.672526,-158.004798,4.11847,34.3224,13.87344,366.37,83.8479,12,2910.4568,14128.02
KOK1606,2016_117/2016-04-26T03-51-50-00-00,2016-04-26T03:51:50-0000,180.069,35.679701,-158.004381,4.1099,34.30211,13.83856,297.52,81.3196,12,2910.8105,13937.02
KOK1606,2016_117/2016-04-26T03-54-50-00-00,2016-04-26T03:54:50-0000,180.013,35.686964,-158.003895,4.099,34.1949,13.83667,297.52,79.7038,12,2910.5286,13718.39
KOK1606,2016_117/2016-04-26T03-57-50-00-00,2016-04-26T03:57:50-0000,180.126,35.694323,-158.003529,4.10111,34.19086,13.87978,205.49,80.848,12,2910.9551,13599.24
KOK1606,2016_117/2016-04-26T04-00-50-00-00,2016-04-26T04:00:50-0000,180.095,35.701643,-158.00318,4.14281,34.3383,14.14854,186.64,173.9441,12,2910.8537,13974.05
KOK1606,2016_117/2016-04-26T04-03-51-00-00,2016-04-26T04:03:51-0000,180.147,35.708954,-158.002937,4.12609,34.11781,14.21073,186.64,84.0241,11.99,2910.2789,14503.51
KOK1606,2016_117/2016-04-26T04-06-51-00-00,2016-04-26T04:06:51-0000,180.031,35.716402,-158.002548,4.15647,34.37077,14.24012,170.44,113.7822,11.99,2910.2171,14778.36
KOK1606,2016_117/2016-04-26T04-09-51-00-00,2016-04-26T04:09:51-0000,180.127,35.723684,-158.00218,4.15308,34.34017,14.25578,170.44,93.441,12,2910.7451,15457.87
KOK1606,2016_117/2016-04-26T04-12-51-00-00,2016-04-26T04:12:51-0000,180.041,35.731051,-158.001794,4.15858,34.36048,14.26507,165.24,92.1423,12,2910.5443,16019.22
KOK1606,2016_117/2016-04-26T04-15-52-00-00,2016-04-26T04:15:52-0000,180.023,35.738356,-158.001475,4.16038,34.36878,14.29054,175.77,90.3274,12,2910.917,16129.98
KOK1606,2016_117/2016-04-26T04-18-52-00-00,2016-04-26T04:18:52-0000,180.05,35.745687,-158.001478,4.16059,34.35479,14.27947,175.77,93.5208,12,2910.5762,16113.53
KOK1606,2016_117/2016-04-26T04-21-52-00-00,2016-04-26T04:21:52-0000,180.027,35.752926,-158.001638,4.15636,34.34828,14.25096,132.25,91.8287,12,2910.3505,16045.53
KOK1606,2016_117/2016-04-26T04-24-52-00-00,2016-04-26T04:24:52-0000,180.148,35.760227,-158.001982,4.16038,34.35491,14.29294,132.25,94.6192,12,2910.3985,15891.08
KOK1606,2016_117/2016-04-26T04-27-52-00-00,2016-04-26T04:27:52-0000,180.094,35.767644,-158.002255,4.1517,34.33439,14.23641,88.72,96.0586,12,2910.5468,15710.61
KOK1606,2016_117/2016-04-26T04-30-53-00-00,2016-04-26T04:30:53-0000,180.146,35.775084,-158.002607,4.11698,34.03581,14.21305,87.415,102.0831,12,2910.5874,15575.25
KOK1606,2016_117/2016-04-26T04-33-53-00-00,2016-04-26T04:33:53-0000,180.132,35.782627,-158.002941,4.12334,34.08826,14.21555,87.415,105.9168,11.99,2909.8813,15508.86
KOK1606,2016_117/2016-04-26T04-36-53-00-00,2016-04-26T04:36:53-0000,180.106,35.790184,-158.003302,4.09391,33.79963,14.22326,97.715,105.3004,12,2911.3024,15589.65
KOK1606,2016_117/2016-04-26T04-39-54-00-00,2016-04-26T04:39:54-0000,180.007,35.797697,-158.00355,4.10524,33.94864,14.17593,97.715,102.0712,12,2910.7016,15792.08
KOK1606,2016_117/2016-04-26T04-42-54-00-00,2016-04-26T04:42:54-0000,180.148,35.805351,-158.0039,4.10629,33.9385,14.21372,78.085,99.436,12,2910.8355,15948.1
KOK1606,2016_117/2016-04-26T04-45-54-00-00,2016-04-26T04:45:54-0000,180.031,35.813007,-158.004251,4.09613,33.84063,14.18953,53.766,103.2223,12,2910.6275,16239.78
KOK1606,2016_117/2016-04-26T04-48-54-00-00,2016-04-26T04:48:54-0000,180.045,35.820625,-158.004666,4.11773,34.00897,14.25862,53.766,102.791,12,2910.3635,16378.92
KOK1606,2016_117/2016-04-26T04-51-54-00-00,2016-04-26T04:51:54-0000,180.127,35.828209,-158.005081,4.10831,33.92209,14.24306,46.935,103.1747,12,2910.7722,16664.94
KOK1606,2016_117/2016-04-26T04-54-55-00-00,2016-04-26T04:54:55-0000,180.127,35.835929,-158.005449,4.10672,33.91087,14.25573,46.935,108.5998,12,2911.0695,17153.55
KOK1606,2016_117/2016-04-26T04-57-55-00-00,2016-04-26T04:57:55-0000,180.051,35.843595,-158.005841,4.13191,34.06829,14.31022,27.824,111.4923,12,2911.3005,17434.41
KOK1606,2016_117/2016-04-26T05-00-55-00-00,2016-04-26T05:00:55-0000,180.088,35.8513,-158.005803,4.15467,34.34096,14.25968,23.494,114.1491,12,2911.2264,17319.86
KOK1606,2016_117/2016-04-26T05-03-55-00-00,2016-04-26T05:03:55-0000,180.06,35.858929,-158.00581,4.12355,34.03037,14.28033,23.494,107.7654,12.01,2911.3533,16957.03
KOK1606,2016_117/2016-04-26T05-06-56-00-00,2016-04-26T05:06:56-0000,180.059,35.866588,-158.005818,4.12058,33.99894,14.28856,12.081,110.0127,12,2910.7207,16821.57
KOK1606,2016_117/2016-04-26T05-09-56-00-00,2016-04-26T05:09:56-0000,180.098,35.874345,-158.005828,4.12196,34.00956,14.28842,12.081,102.2052,12,2911.0316,16852.84
KOK1606,2016_117/2016-04-26T05-12-56-00-00,2016-04-26T05:12:56-0000,180.014,35.882105,-158.005745,4.12344,34.04245,14.26276,7.9982,107.2413,12,2910.8936,16786.34
KOK1606,2016_117/2016-04-26T05-15-56-00-00,2016-04-26T05:15:56-0000,180.056,35.889806,-158.005512,4.11984,34.02231,14.2564,5.8274,111.7683,12,2911.0457,16944.31
KOK1606,2016_117/2016-04-26T05-18-56-00-00,2016-04-26T05:18:56-0000,180.018,35.897549,-158.005018,4.12672,34.09128,14.24012,5.8274,104.6883,12,2911.0115,17135.14
KOK1606,2016_117/2016-04-26T05-21-57-00-00,2016-04-26T05:21:57-0000,180.028,35.905341,-158.004449,4.15138,34.33423,14.22678,3.579,103.951,12,2910.9477,17121.65
KOK1606,2016_117/2016-04-26T05-24-57-00-00,2016-04-26T05:24:57-0000,180.107,35.913214,-158.003822,4.11698,34.02687,14.20905,3.579,105.042,12,2910.6889,17092.41
KOK1606,2016_117/2016-04-26T05-27-57-00-00,2016-04-26T05:27:57-0000,180.03,35.921083,-158.003274,4.11571,34.02821,14.19647,1.9858,103.3218,12,2910.8367,16918.28
KOK1606,2016_117/2016-04-26T05-30-57-00-00,2016-04-26T05:30:57-0000,180.033,35.928979,-158.002605,4.10746,33.97466,14.18254,0.89776,101.894,12,2910.7706,16802.38
KOK1606,2016_117/2016-04-26T05-33-57-00-00,2016-04-26T05:33:57-0000,180.01,35.936891,-158.001872,4.11116,34.02334,14.16118,0.89776,104.8864,12,2910.5293,16696.41
KOK1606,2016_117/2016-04-26T05-36-58-00-00,2016-04-26T05:36:58-0000,180.06,35.944881,-158.001184,4.12323,34.16049,14.12013,0.35337,104.7921,12,2911.196,16698.41
KOK1606,2016_117/2016-04-26T05-39-58-00-00,2016-04-26T05:39:58-0000,180.111,35.952967,-158.000541,4.08915,33.87689,14.09011,0.35337,100.3416,12,2911.141,16719.43
KOK1606,2016_117/2016-04-26T05-42-58-00-00,2016-04-26T05:42:58-0000,180.095,35.96105,-158.00017,4.08449,33.85304,14.07408,0.13028,108.2632,12,2910.5926,16924.04
KOK1606,2016_117/2016-04-26T05-45-58-00-00,2016-04-26T05:45:58-0000,180.05,35.969192,-158.000228,4.09201,33.94326,14.0437,0.079648,99.6228,12,2911.0065,17125.93
KOK1606,2016_117/2016-04-26T05-48-58-00-00,2016-04-26T05:48:58-0000,180.056,35.97738,-158.000329,4.07243,33.87829,13.91527,0.079648,101.1148,12,2910.6937,17189.53
KOK1606,2016_117/2016-04-26T05-51-59-00-00,2016-04-26T05:51:59-0000,180.029,35.985492,-158.000299,4.07169,34.05203,13.70449,0.052278,100.9542,12,2911.1021,17114.58
