local.time,fcs.file,label,Volume,i,n,fsc,chl,ssc,green,conc,duplicate,exp,lat,long
10/26/11 7:00,Francois.20120215.A.0017.fcs,2610 0700 A,161.2,prochloro,21791,29597,24325,21555,24500,135.1799007,A,U,47.31,127.12
10/26/11 7:00,Francois.20120215.A.0017.fcs,2610 0700 A,161.2,heteroBact,144220,13207,15400,14726,15200,894.6650124,A,U,47.31,127.12
10/26/11 14:00,Francois.20120215.A.0003.fcs,2610 1400 A,156.77,beads,6740,63381,39662,45942,52686,42.99291956,A,U,46.55,128.47
10/26/11 14:00,Francois.20120215.A.0003.fcs,2610 1400 A,156.77,synecho,3502,44620,32034,30716,31030,22.33845761,A,U,46.55,128.47
10/26/11 14:00,Francois.20120215.A.0003.fcs,2610 1400 A,156.77,prochloro,41289,28328,24022,20898,25001,263.3730943,A,U,46.55,128.47
10/26/11 14:00,Francois.20120215.A.0003.fcs,2610 1400 A,156.77,heteroBact,188363,12944,15017,15310,14830,1201.524526,A,U,46.55,128.47
10/26/11 14:00,Francois.20120215.A.0004.fcs,2610 1400 C,157,beads,6923,63379,39673,45950,52675,44.0955414,C,U,46.55,128.47
10/26/11 14:00,Francois.20120215.A.0004.fcs,2610 1400 C,157,synecho,2465,47622,35148,33149,32479,15.70063694,C,U,46.55,128.47
10/26/11 14:00,Francois.20120215.A.0004.fcs,2610 1400 C,157,prochloro,41696,28434,24198,20922,25158,265.5796178,C,U,46.55,128.47
10/26/11 14:00,Francois.20120215.A.0004.fcs,2610 1400 C,157,heteroBact,182446,13094,15122,15480,14928,1162.076433,C,U,46.55,128.47
10/26/11 21:00,Francois.20120214.A.0012.fcs,2610 2100 C,163.6,beads,10133,63266,39250,45854,51862,61.93765281,C,U,45.21,130.3
10/26/11 21:00,Francois.20120214.A.0012.fcs,2610 2100 C,163.6,synecho,160,44380,37004,30442,33025,0.97799511,C,U,45.21,130.3
10/26/11 21:00,Francois.20120214.A.0012.fcs,2610 2100 C,163.6,prochloro,37126,21595,19493,18335,20070,226.9315403,C,U,45.21,130.3
10/26/11 21:00,Francois.20120214.A.0012.fcs,2610 2100 C,163.6,heteroBact,122962,11421,13701,15370,13009,751.601467,C,U,45.21,130.3
10/26/11 21:00,Francois.20120216.A.0001.fcs,2610 2100 B,NA,beads,8523,63220,39411,45107,52617,NA,B,U,45.21,130.3
10/26/11 21:00,Francois.20120216.A.0001.fcs,2610 2100 B,NA,synecho,519,44891,41423,26731,24787,NA,B,U,45.21,130.3
10/26/11 21:00,Francois.20120216.A.0001.fcs,2610 2100 B,NA,prochloro,29302,22866,20645,19628,21474,NA,B,U,45.21,130.3
10/26/11 21:00,Francois.20120216.A.0001.fcs,2610 2100 B,NA,heteroBact,128568,11662,14158,14872,13924,NA,B,U,45.21,130.3
10/27/11 7:00,Francois.20120215.A.0005.fcs,2710 0700 A,158.43,beads,7714,63348,39682,45940,52688,48.69027331,A,U,43.7,131.31
10/27/11 7:00,Francois.20120215.A.0005.fcs,2710 0700 A,158.43,synecho,417,42735,38591,26406,26779,2.632077258,A,U,43.7,131.31
10/27/11 7:00,Francois.20120215.A.0005.fcs,2710 0700 A,158.43,prochloro,29936,28128,24481,20965,20920,188.9541122,A,U,43.7,131.31
10/27/11 7:00,Francois.20120215.A.0005.fcs,2710 0700 A,158.43,heteroBact,103291,12801,14774,14916,14367,651.966168,A,U,43.7,131.31
10/27/11 7:00,Francois.20120215.A.0006.fcs,2710 0700 B,158.15,beads,8169,63382,39680,45969,52672,51.65349352,B,U,43.7,131.31
10/27/11 7:00,Francois.20120215.A.0006.fcs,2710 0700 B,158.15,synecho,455,44421,39435,25510,24392,2.877015492,B,U,43.7,131.31
10/27/11 7:00,Francois.20120215.A.0006.fcs,2710 0700 B,158.15,prochloro,28558,28445,24656,21082,20976,180.5754031,B,U,43.7,131.31
10/27/11 7:00,Francois.20120215.A.0006.fcs,2710 0700 B,158.15,heteroBact,104972,12798,14779,14938,14361,663.7496048,B,U,43.7,131.31
10/27/11 7:00,Francois.20120215.A.0007.fcs,2710 0700 C,157.07,beads,7991,63337,39682,45934,52670,50.87540587,C,U,43.7,131.31
10/27/11 7:00,Francois.20120215.A.0007.fcs,2710 0700 C,157.07,synecho,372,43438,39396,25062,24508,2.36837079,C,U,43.7,131.31
10/27/11 7:00,Francois.20120215.A.0007.fcs,2710 0700 C,157.07,prochloro,29018,28180,24614,20972,20880,184.7456548,C,U,43.7,131.31
10/27/11 7:00,Francois.20120215.A.0007.fcs,2710 0700 C,157.07,heteroBact,104439,12924,14584,14977,14185,664.9200993,C,U,43.7,131.31
10/27/11 14:00,Francois.20120214.A.0013.fcs,2710 1400 B,166.03,beads,8726,63319,39044,45744,51985,52.55676685,B,U,42.37,132.19
10/27/11 14:00,Francois.20120214.A.0013.fcs,2710 1400 B,166.03,synecho,1347,42934,34271,31972,27021,8.112991628,B,U,42.37,132.19
10/27/11 14:00,Francois.20120214.A.0013.fcs,2710 1400 B,166.03,prochloro,41140,26092,21747,19656,19519,247.7865446,B,U,42.37,132.19
10/27/11 14:00,Francois.20120214.A.0013.fcs,2710 1400 B,166.03,heteroBact,69498,11912,13546,15247,13068,418.5870023,B,U,42.37,132.19
10/27/11 14:00,Francois.20120215.A.0008.fcs,2710 1400 A,157.31,beads,7169,63343,39708,45948,52703,45.57243659,A,U,42.37,132.19
10/27/11 14:00,Francois.20120215.A.0008.fcs,2710 1400 A,157.31,synecho,611,46496,32996,30487,31629,3.884050601,A,U,42.37,132.19
10/27/11 14:00,Francois.20120215.A.0008.fcs,2710 1400 A,157.31,prochloro,39259,26137,22392,19639,20286,249.5645541,A,U,42.37,132.19
10/27/11 14:00,Francois.20120215.A.0008.fcs,2710 1400 A,157.31,heteroBact,63524,12016,13641,15360,13127,403.814125,A,U,42.37,132.19
10/27/11 14:00,Francois.20120215.A.0018.fcs,2710 1400 C,162.59,beads,8536,63294,39635,45868,52679,52.50015376,C,U,42.37,132.19
10/27/11 14:00,Francois.20120215.A.0018.fcs,2710 1400 C,162.59,synecho,1075,47466,36513,32306,30148,6.611722738,C,U,42.37,132.19
10/27/11 14:00,Francois.20120215.A.0018.fcs,2710 1400 C,162.59,prochloro,41086,26278,22515,19719,20324,252.6969678,C,U,42.37,132.19
10/27/11 14:00,Francois.20120215.A.0018.fcs,2710 1400 C,162.59,heteroBact,69564,12044,14097,15375,13602,427.8491912,C,U,42.37,132.19
10/27/11 21:00,Francois.20120214.A.0014.fcs,2710 2100 C,164.6,beads,10240,63344,39018,45723,51959,62.21142163,C,U,41.18,133.22
10/27/11 21:00,Francois.20120214.A.0014.fcs,2710 2100 C,164.6,synecho,1318,47426,35406,30921,27464,8.007290401,C,U,41.18,133.22
10/27/11 21:00,Francois.20120214.A.0014.fcs,2710 2100 C,164.6,prochloro,49335,26536,21980,19846,19949,299.72661,C,U,41.18,133.22
10/27/11 21:00,Francois.20120214.A.0014.fcs,2710 2100 C,164.6,heteroBact,83256,12264,13922,14424,13715,505.8080194,C,U,41.18,133.22
10/27/11 21:00,Francois.20120215.A.0009.fcs,2710 2100 B,157.35,beads,6197,63339,39669,45918,52664,39.38353988,B,U,41.18,133.22
10/27/11 21:00,Francois.20120215.A.0009.fcs,2710 2100 B,157.35,synecho,719,44816,32356,30009,31306,4.569431204,B,U,41.18,133.22
10/27/11 21:00,Francois.20120215.A.0009.fcs,2710 2100 B,157.35,prochloro,45532,26460,22734,19580,20774,289.3676517,B,U,41.18,133.22
10/27/11 21:00,Francois.20120215.A.0009.fcs,2710 2100 B,157.35,heteroBact,77534,12244,14404,14370,14075,492.7486495,B,U,41.18,133.22
10/28/11 7:00,Francois.20120214.A.0015.fcs,2810 0700 A,163.7,beads,9531,63328,38983,45707,51916,58.22235797,A,U,39.34,134.97
10/28/11 7:00,Francois.20120214.A.0015.fcs,2810 0700 A,163.7,synecho,1932,40208,31208,31123,27360,11.80207697,A,U,39.34,134.97
10/28/11 7:00,Francois.20120214.A.0015.fcs,2810 0700 A,163.7,prochloro,51660,23179,20878,17947,19007,315.5772755,A,U,39.34,134.97
10/28/11 7:00,Francois.20120214.A.0015.fcs,2810 0700 A,163.7,heteroBact,69586,11330,13374,15111,12790,425.0824679,A,U,39.34,134.97
10/28/11 7:00,Francois.20120214.A.0016.fcs,2810 0700 B,163.5,beads,8404,63352,39004,45738,51934,51.40061162,B,U,39.34,134.97
10/28/11 7:00,Francois.20120214.A.0016.fcs,2810 0700 B,163.5,synecho,1538,39631,28366,29072,27520,9.406727829,B,U,39.34,134.97
10/28/11 7:00,Francois.20120214.A.0016.fcs,2810 0700 B,163.5,prochloro,52162,23278,20962,18081,19051,319.0336391,B,U,39.34,134.97
10/28/11 7:00,Francois.20120214.A.0016.fcs,2810 0700 B,163.5,heteroBact,68755,11371,13397,15110,12844,420.5198777,B,U,39.34,134.97
10/28/11 7:00,Francois.20120215.A.0019.fcs,2810 0700 C,162.9,beads,9846,63314,39656,45880,52700,60.44198895,C,U,39.34,134.97
10/28/11 7:00,Francois.20120215.A.0019.fcs,2810 0700 C,162.9,synecho,905,42153,32620,30500,28931,5.555555556,C,U,39.34,134.97
10/28/11 7:00,Francois.20120215.A.0019.fcs,2810 0700 C,162.9,prochloro,42010,24145,21308,18339,20017,257.888275,C,U,39.34,134.97
10/28/11 7:00,Francois.20120215.A.0019.fcs,2810 0700 C,162.9,heteroBact,54313,11586,14011,15593,13440,333.4131369,C,U,39.34,134.97
10/28/11 14:00,Francois.20120215.A.0010.fcs,2810 1400 B,157.94,beads,7653,63326,39685,45934,52666,48.45510954,B,U,38.14,136.09
10/28/11 14:00,Francois.20120215.A.0010.fcs,2810 1400 B,157.94,synecho,851,45439,34069,31790,29314,5.388122072,B,U,38.14,136.09
10/28/11 14:00,Francois.20120215.A.0010.fcs,2810 1400 B,157.94,prochloro,40066,24082,21337,18318,20028,253.6786121,B,U,38.14,136.09
10/28/11 14:00,Francois.20120215.A.0010.fcs,2810 1400 B,157.94,heteroBact,51765,11581,13816,15596,13177,327.7510447,B,U,38.14,136.09
10/28/11 14:00,Francois.20120215.A.0011.fcs,2810 1400 C,158.54,beads,5929,63325,39672,45926,52685,37.39750221,C,U,38.14,136.09
10/28/11 14:00,Francois.20120215.A.0011.fcs,2810 1400 C,158.54,synecho,910,42916,31650,30392,27852,5.739876372,C,U,38.14,136.09
10/28/11 14:00,Francois.20120215.A.0011.fcs,2810 1400 C,158.54,prochloro,39489,24221,21176,18373,19921,249.0790968,C,U,38.14,136.09
10/28/11 14:00,Francois.20120215.A.0011.fcs,2810 1400 C,158.54,heteroBact,52536,11683,13512,15642,12960,331.3737858,C,U,38.14,136.09
10/28/11 14:00,Francois.20120215.A.0020.fcs,2810 1400 A,161.19,beads,9103,63300,39636,45857,52691,56.47372666,A,U,38.14,136.09
10/28/11 14:00,Francois.20120215.A.0020.fcs,2810 1400 A,161.19,synecho,1109,42288,31281,29700,29664,6.880079409,A,U,38.14,136.09
10/28/11 14:00,Francois.20120215.A.0020.fcs,2810 1400 A,161.19,prochloro,51285,23324,21805,18080,19921,318.1648986,A,U,38.14,136.09
10/28/11 14:00,Francois.20120215.A.0020.fcs,2810 1400 A,161.19,heteroBact,66997,11366,14116,15268,13558,415.639928,A,U,38.14,136.09
10/28/11 21:00,Francois.20120214.A.0017.fcs,2810 2100 B,164.13,beads,9750,63346,38958,45708,51885,59.40413087,B,U,36.93,137.23
10/28/11 21:00,Francois.20120214.A.0017.fcs,2810 2100 B,164.13,synecho,1391,40332,30659,29678,27172,8.474989338,B,U,36.93,137.23
10/28/11 21:00,Francois.20120214.A.0017.fcs,2810 2100 B,164.13,prochloro,41249,24908,21070,18748,19667,251.3190763,B,U,36.93,137.23
10/28/11 21:00,Francois.20120214.A.0017.fcs,2810 2100 B,164.13,heteroBact,70171,11760,13857,14574,13337,427.5330531,B,U,36.93,137.23
10/28/11 21:00,Francois.20120215.A.0012.fcs,2810 2100 C,158.92,beads,8107,63337,39658,45909,52662,51.01308835,C,U,36.93,137.23
10/28/11 21:00,Francois.20120215.A.0012.fcs,2810 2100 C,158.92,synecho,1127,40967,30977,29049,28893,7.091618424,C,U,36.93,137.23
10/28/11 21:00,Francois.20120215.A.0012.fcs,2810 2100 C,158.92,prochloro,39167,24802,21434,18671,20342,246.457337,C,U,36.93,137.23
10/28/11 21:00,Francois.20120215.A.0012.fcs,2810 2100 C,158.92,heteroBact,63166,11817,13828,14431,13449,397.4704254,C,U,36.93,137.23
10/28/11 21:00,Francois.20120215.A.0021.fcs,2810 2100 A,159.79,beads,9354,63312,39645,45864,52669,58.53933287,A,U,36.93,137.23
10/28/11 21:00,Francois.20120215.A.0021.fcs,2810 2100 A,159.79,synecho,1560,39720,30699,29012,27876,9.762813693,A,U,36.93,137.23
10/28/11 21:00,Francois.20120215.A.0021.fcs,2810 2100 A,159.79,prochloro,37952,25022,21725,18790,20497,237.5117342,A,U,36.93,137.23
10/28/11 21:00,Francois.20120215.A.0021.fcs,2810 2100 A,159.79,heteroBact,65492,11942,14456,14538,14034,409.8629451,A,U,36.93,137.23
10/29/11 7:00,Francois.20120214.A.0018.fcs,2910 0700 A,163.77,beads,8803,63340,38971,45677,51860,53.75221347,A,U,35.09,138.93
10/29/11 7:00,Francois.20120214.A.0018.fcs,2910 0700 A,163.77,synecho,1339,42124,31810,31162,26566,8.176100629,A,U,35.09,138.93
10/29/11 7:00,Francois.20120214.A.0018.fcs,2910 0700 A,163.77,prochloro,35271,22431,20360,17482,18863,215.3691152,A,U,35.09,138.93
10/29/11 7:00,Francois.20120214.A.0018.fcs,2910 0700 A,163.77,heteroBact,57119,11403,13286,14728,12705,348.775722,A,U,35.09,138.93
10/29/11 7:00,Francois.20120214.A.0019.fcs,2910 0700 C,164.09,beads,8819,63348,38959,45704,51868,53.74489609,C,U,35.09,138.93
10/29/11 7:00,Francois.20120214.A.0019.fcs,2910 0700 C,164.09,synecho,1286,39572,30083,29462,27530,7.837162533,C,U,35.09,138.93
10/29/11 7:00,Francois.20120214.A.0019.fcs,2910 0700 C,164.09,prochloro,33051,22455,20213,17375,18779,201.4199525,C,U,35.09,138.93
10/29/11 7:00,Francois.20120214.A.0019.fcs,2910 0700 C,164.09,heteroBact,56507,11426,13124,14645,12640,344.3658968,C,U,35.09,138.93
10/29/11 14:00,Francois.20120215.A.0013.fcs,2910 1400 B,157.39,beads,6357,63332,39674,45915,52655,40.39011373,B,U,33.87,140.09
10/29/11 14:00,Francois.20120215.A.0013.fcs,2910 1400 B,157.39,synecho,1545,41953,31300,29560,26673,9.816379694,B,U,33.87,140.09
10/29/11 14:00,Francois.20120215.A.0013.fcs,2910 1400 B,157.39,prochloro,29926,23654,20903,18200,19880,190.1391448,B,U,33.87,140.09
10/29/11 14:00,Francois.20120215.A.0013.fcs,2910 1400 B,157.39,heteroBact,66640,11708,13731,14485,13126,423.4068238,B,U,33.87,140.09
10/29/11 21:00,Francois.20120214.A.0020.fcs,2910 2100 B,165.25,beads,9896,63354,38946,45728,51828,59.88502269,B,U,32.75,141.16
10/29/11 21:00,Francois.20120214.A.0020.fcs,2910 2100 B,165.25,synecho,1236,41782,31536,31100,26651,7.479576399,B,U,32.75,141.16
10/29/11 21:00,Francois.20120214.A.0020.fcs,2910 2100 B,165.25,prochloro,36289,24770,20567,18987,19465,219.6006051,B,U,32.75,141.16
10/29/11 21:00,Francois.20120214.A.0020.fcs,2910 2100 B,165.25,heteroBact,61508,11861,13358,14728,12901,372.2118003,B,U,32.75,141.16
10/29/11 21:00,Francois.20120215.A.0014.fcs,2910 2100 A,157.02,beads,6691,63343,39642,45928,52651,42.61240606,A,U,32.75,141.16
10/29/11 21:00,Francois.20120215.A.0014.fcs,2910 2100 A,157.02,synecho,998,42758,31844,30624,27081,6.355878232,A,U,32.75,141.16
10/29/11 21:00,Francois.20120215.A.0014.fcs,2910 2100 A,157.02,prochloro,33886,24944,21473,18969,20438,215.8069036,A,U,32.75,141.16
10/29/11 21:00,Francois.20120215.A.0014.fcs,2910 2100 A,157.02,heteroBact,59803,11915,14038,14753,13529,380.8623105,A,U,32.75,141.16
10/29/11 21:00,Francois.20120215.A.0022.fcs,2910 2100 C,160.56,beads,8852,63081,39146,45204,52100,55.13203787,C,U,32.75,141.16
10/29/11 21:00,Francois.20120215.A.0022.fcs,2910 2100 C,160.56,synecho,910,43208,32378,31568,28782,5.667663179,C,U,32.75,141.16
10/29/11 21:00,Francois.20120215.A.0022.fcs,2910 2100 C,160.56,prochloro,33012,24760,21128,18276,20073,205.6053812,C,U,32.75,141.16
10/29/11 21:00,Francois.20120215.A.0022.fcs,2910 2100 C,160.56,heteroBact,62357,11640,14085,14106,13586,388.3719482,C,U,32.75,141.16
10/30/11 7:00,Francois.20120215.A.0027.fcs,0210 2100 A,158.51,beads,61,64015,37527,46594,48275,0.384833764,A,U,31.02,142.72
10/30/11 7:00,Francois.20120215.A.0027.fcs,0210 2100 A,158.51,synecho,695,45840,34173,30948,29410,4.384581414,A,U,31.02,142.72
10/30/11 7:00,Francois.20120215.A.0027.fcs,0210 2100 A,158.51,prochloro,20498,26818,22006,19656,20208,129.3167623,A,U,31.02,142.72
10/30/11 7:00,Francois.20120215.A.0027.fcs,0210 2100 A,158.51,heteroBact,74375,11898,13910,15230,13248,469.2132988,A,U,31.02,142.72
10/30/11 7:00,Francois.20120215.A.0028.fcs,0210 2100 A,159,beads,8159,63236,39240,45574,52185,51.31446541,A,U,31.02,142.72
10/30/11 7:00,Francois.20120215.A.0028.fcs,0210 2100 A,159,synecho,1963,34981,26440,26318,25906,12.34591195,A,U,31.02,142.72
10/30/11 7:00,Francois.20120215.A.0028.fcs,0210 2100 A,159,prochloro,22975,21485,20123,16702,18807,144.4968553,A,U,31.02,142.72
10/30/11 7:00,Francois.20120215.A.0028.fcs,0210 2100 A,159,heteroBact,55680,11253,13184,14611,12642,350.1886792,A,U,31.02,142.72
10/30/11 7:00,Francois.20120215.A.0029.fcs,0210 2100 B,159.84,beads,8117,63238,39247,45555,52145,50.78203203,B,U,31.02,142.72
10/30/11 7:00,Francois.20120215.A.0029.fcs,0210 2100 B,159.84,synecho,1918,35648,26828,27072,26026,11.9994995,B,U,31.02,142.72
10/30/11 7:00,Francois.20120215.A.0029.fcs,0210 2100 B,159.84,prochloro,24852,21682,20401,16719,18932,155.4804805,B,U,31.02,142.72
10/30/11 7:00,Francois.20120215.A.0029.fcs,0210 2100 B,159.84,heteroBact,58352,11281,13465,14552,12886,365.0650651,B,U,31.02,142.72
10/30/11 7:00,Francois.20120215.A.0030.fcs,0210 2100 C,161.75,beads,8407,63237,39237,45563,52166,51.97527048,C,U,31.02,142.72
10/30/11 7:00,Francois.20120215.A.0030.fcs,0210 2100 C,161.75,synecho,2175,35774,27084,26970,25963,13.44667697,C,U,31.02,142.72
10/30/11 7:00,Francois.20120215.A.0030.fcs,0210 2100 C,161.75,prochloro,40313,21467,20169,16795,18829,249.2302937,C,U,31.02,142.72
10/30/11 7:00,Francois.20120215.A.0030.fcs,0210 2100 C,161.75,heteroBact,54863,11234,13215,14540,12706,339.1839258,C,U,31.02,142.72
10/30/11 14:00,Francois.20120214.A.0021.fcs,3010 1400 A,164.41,beads,8362,63330,38931,45694,51838,50.86065324,A,U,29.76,143.88
10/30/11 14:00,Francois.20120214.A.0021.fcs,3010 1400 A,164.41,synecho,864,41882,30392,29615,26564,5.255154796,A,U,29.76,143.88
10/30/11 14:00,Francois.20120214.A.0021.fcs,3010 1400 A,164.41,prochloro,34703,23524,20000,18239,18809,211.0759686,A,U,29.76,143.88
10/30/11 14:00,Francois.20120214.A.0021.fcs,3010 1400 A,164.41,heteroBact,56917,11735,13062,15015,12509,346.1894045,A,U,29.76,143.88
10/30/11 14:00,Francois.20120214.A.0022.fcs,3010 1400 C,166.44,beads,9306,63338,38915,45668,51805,55.91204037,C,U,29.76,143.88
10/30/11 14:00,Francois.20120214.A.0022.fcs,3010 1400 C,166.44,synecho,737,41842,31150,29528,26817,4.42802211,C,U,29.76,143.88
10/30/11 14:00,Francois.20120214.A.0022.fcs,3010 1400 C,166.44,prochloro,35668,23525,20035,18282,18786,214.2994472,C,U,29.76,143.88
10/30/11 14:00,Francois.20120214.A.0022.fcs,3010 1400 C,166.44,heteroBact,58930,11755,13021,15059,12399,354.0615237,C,U,29.76,143.88
10/30/11 21:00,Francois.20120214.A.0023.fcs,3010 2100 A,164.82,beads,8636,63326,38897,45684,51804,52.39655382,A,U,28.61,144.91
10/30/11 21:00,Francois.20120214.A.0023.fcs,3010 2100 A,164.82,synecho,892,42678,32831,31825,25749,5.411964567,A,U,28.61,144.91
10/30/11 21:00,Francois.20120214.A.0023.fcs,3010 2100 A,164.82,prochloro,32991,24561,20578,18886,19422,200.1638151,A,U,28.61,144.91
10/30/11 21:00,Francois.20120214.A.0023.fcs,3010 2100 A,164.82,heteroBact,65390,11817,13145,14719,12648,396.735833,A,U,28.61,144.91
10/31/11 7:00,Francois.20120214.A.0024.fcs,3110 0700 B,163.69,beads,8127,63334,38918,45676,51795,49.64872625,B,U,26.74,146.63
10/31/11 7:00,Francois.20120214.A.0024.fcs,3110 0700 B,163.69,synecho,1545,36457,27420,28514,25922,9.438572912,B,U,26.74,146.63
10/31/11 7:00,Francois.20120214.A.0024.fcs,3110 0700 B,163.69,prochloro,42846,21454,19726,17206,18410,261.7508705,B,U,26.74,146.63
10/31/11 7:00,Francois.20120214.A.0024.fcs,3110 0700 B,163.69,heteroBact,60371,11153,12539,15130,11878,368.8130002,B,U,26.74,146.63
10/31/11 7:00,Francois.20120215.A.0023.fcs,3110 0700 A,160.02,beads,8468,63014,39088,45064,52008,52.9183852,A,U,26.74,146.63
10/31/11 7:00,Francois.20120215.A.0023.fcs,3110 0700 A,160.02,synecho,1599,37516,28151,27974,26383,9.992500937,A,U,26.74,146.63
10/31/11 7:00,Francois.20120215.A.0023.fcs,3110 0700 A,160.02,prochloro,41148,21094,19914,16484,18643,257.1428571,A,U,26.74,146.63
10/31/11 7:00,Francois.20120215.A.0023.fcs,3110 0700 A,160.02,heteroBact,59569,10941,12904,14683,12392,372.2597175,A,U,26.74,146.63
10/31/11 14:00,Francois.20120215.A.0024.fcs,3110 1400 A,160.79,beads,8701,63026,39082,45062,52021,54.11406182,A,U,25.96,147.68
10/31/11 14:00,Francois.20120215.A.0024.fcs,3110 1400 A,160.79,synecho,649,41337,32815,30922,30743,4.036320667,A,U,25.96,147.68
10/31/11 14:00,Francois.20120215.A.0024.fcs,3110 1400 A,160.79,prochloro,46321,23358,20430,17722,18949,288.0838361,A,U,25.96,147.68
10/31/11 14:00,Francois.20120215.A.0024.fcs,3110 1400 A,160.79,heteroBact,66616,11330,13382,14534,12756,414.3043722,A,U,25.96,147.68
10/31/11 21:00,Francois.20120214.A.0025.fcs,3110 2100 A,163.42,beads,8269,63337,38921,45689,51810,50.5996818,A,U,25.39,149.28
10/31/11 21:00,Francois.20120214.A.0025.fcs,3110 2100 A,163.42,synecho,361,46803,32494,31183,32015,2.209031942,A,U,25.39,149.28
10/31/11 21:00,Francois.20120214.A.0025.fcs,3110 2100 A,163.42,prochloro,41487,25987,21250,19625,19690,253.8673357,A,U,25.39,149.28
10/31/11 21:00,Francois.20120214.A.0025.fcs,3110 2100 A,163.42,heteroBact,72051,11782,13358,15137,12682,440.8946273,A,U,25.39,149.28
10/31/11 21:00,Francois.20120215.A.0015.fcs,3110 2100 B,157.83,beads,6699,63314,39642,45891,52640,42.4444022,B,U,25.39,149.28
10/31/11 21:00,Francois.20120215.A.0015.fcs,3110 2100 B,157.83,synecho,944,42153,32462,30416,26464,5.981118925,B,U,25.39,149.28
10/31/11 21:00,Francois.20120215.A.0015.fcs,3110 2100 B,157.83,prochloro,38794,26208,22198,19692,20695,245.7961097,B,U,25.39,149.28
10/31/11 21:00,Francois.20120215.A.0015.fcs,3110 2100 B,157.83,heteroBact,72825,11989,14225,15521,13448,461.4141798,B,U,25.39,149.28
10/31/11 21:00,Francois.20120215.A.0025.fcs,3110 2100 C,161.57,beads,9045,63239,39234,45499,52170,55.98192734,C,U,25.39,149.28
10/31/11 21:00,Francois.20120215.A.0025.fcs,3110 2100 C,161.57,synecho,644,45357,33842,32426,32287,3.985888469,C,U,25.39,149.28
10/31/11 21:00,Francois.20120215.A.0025.fcs,3110 2100 C,161.57,prochloro,43340,25828,21668,19307,20145,268.2428669,C,U,25.39,149.28
10/31/11 21:00,Francois.20120215.A.0025.fcs,3110 2100 C,161.57,heteroBact,70551,11803,13933,14940,13256,436.6590332,C,U,25.39,149.28
11/1/11 14:00,Francois.20120214.A.0026.fcs,0111 1400 A,164.73,beads,8757,63335,38899,45701,51801,53.1597159,A,U,24,153.15
11/1/11 14:00,Francois.20120214.A.0026.fcs,0111 1400 A,164.73,synecho,1073,42447,32214,30635,28173,6.513689067,A,U,24,153.15
11/1/11 14:00,Francois.20120214.A.0026.fcs,0111 1400 A,164.73,prochloro,49362,24446,20950,18655,18906,299.6539792,A,U,24,153.15
11/1/11 14:00,Francois.20120214.A.0026.fcs,0111 1400 A,164.73,heteroBact,70035,11605,13333,15096,12494,425.1502459,A,U,24,153.15
11/1/11 14:00,Francois.20120214.A.0027.fcs,0111 1400 B,165.8,beads,9071,63335,38896,45707,51787,54.71049457,B,U,24,153.15
11/1/11 14:00,Francois.20120214.A.0027.fcs,0111 1400 B,165.8,synecho,597,43411,31975,30375,31176,3.600723764,B,U,24,153.15
11/1/11 14:00,Francois.20120214.A.0027.fcs,0111 1400 B,165.8,prochloro,48042,24628,21009,18672,18911,289.7587455,B,U,24,153.15
11/1/11 14:00,Francois.20120214.A.0027.fcs,0111 1400 B,165.8,heteroBact,72370,11701,13474,15136,12717,436.4897467,B,U,24,153.15
11/1/11 14:00,Francois.20120214.A.0028.fcs,0111 1400 C,165.61,beads,7870,63323,38888,45697,51790,47.52128495,C,U,24,153.15
11/1/11 14:00,Francois.20120214.A.0028.fcs,0111 1400 C,165.61,synecho,616,43932,32658,30744,31554,3.719582151,C,U,24,153.15
11/1/11 14:00,Francois.20120214.A.0028.fcs,0111 1400 C,165.61,prochloro,48176,24533,20881,18633,18826,290.900308,C,U,24,153.15
11/1/11 14:00,Francois.20120214.A.0028.fcs,0111 1400 C,165.61,heteroBact,70235,11663,13294,15239,12565,424.0987863,C,U,24,153.15
11/1/11 21:00,Francois.20120214.A.0029.fcs,0111 2100 A,164.68,beads,8285,63324,38894,45708,51780,50.30969152,A,U,23.45,154.28
11/1/11 21:00,Francois.20120214.A.0029.fcs,0111 2100 A,164.68,synecho,928,47226,36232,34730,26924,5.635171241,A,U,23.45,154.28
11/1/11 21:00,Francois.20120214.A.0029.fcs,0111 2100 A,164.68,prochloro,41271,26745,21491,19834,19736,250.6133107,A,U,23.45,154.28
11/1/11 21:00,Francois.20120214.A.0029.fcs,0111 2100 A,164.68,heteroBact,72589,12078,13456,15247,12810,440.7881953,A,U,23.45,154.28
11/1/11 21:00,Francois.20120215.A.0026.fcs,0110 2100 C,161.15,beads,9071,63249,39247,45542,52172,56.28917158,C,U,23.45,154.28
11/1/11 21:00,Francois.20120215.A.0026.fcs,0110 2100 C,161.15,synecho,778,43654,32640,30936,31214,4.827800186,C,U,23.45,154.28
11/1/11 21:00,Francois.20120215.A.0026.fcs,0110 2100 C,161.15,prochloro,40031,26732,21902,19651,20135,248.4083152,C,U,23.45,154.28
11/1/11 21:00,Francois.20120215.A.0026.fcs,0110 2100 C,161.15,heteroBact,74552,11969,13714,15212,13032,462.6248836,C,U,23.45,154.28
11/2/11 8:00,Francois.20120214.A.0030.fcs,0211 0700 B,163.62,beads,8979,63322,38875,45684,51765,54.87715438,B,U,22.71,156.96
