file,n.opp,n.opp.,n.evt,n.evt.,beads,pro,syn,pico,width,corr,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2
2011_302/340.evt.gz,3422,3422,151553,151553,151,2326,72,269,5000,1,0,0,-67746,-66560,0.656,0.683,1.635,1.632
2011_302/340.evt.gz,1194,1194,151553,151553,80,642,41,109,5000,2,0,0,-67745,-66559,0.496774193548387,0.513709677419355,1.635,1.632
2011_302/340.evt.gz,1624,1624,151553,151553,128,881,50,175,5000,3,0,0,-65247,-64061,0.53877688172043,0.53877688172043,1.635,1.632
2011_302/340.evt.gz,725,725,151553,151553,4,389,33,62,5000,4,0,0,-70247,-69061,0.454771505376344,0.471706989247312,1.635,1.632
2011_302/360.evt.gz,360,360,158969,158969,4,3,54,83,5000,0,-9477,-10076,-67747,-66561,0.656,0.683,1.635,1.632
2011_302/360.evt.gz,630,630,158969,158969,6,35,88,148,5000,2500,-6977,-7576,-65247,-64061,0.656,0.683,1.635,1.632
2011_302/360.evt.gz,1036,1036,158969,158969,6,248,117,195,5000,5000,-4477,-5076,-62747,-61561,0.656,0.683,1.635,1.632
2011_302/360.evt.gz,1978,1978,158969,158969,6,986,146,221,5000,7500,-1977,-2576,-60247,-59061,0.656,0.683,1.635,1.632
2011_302/360.evt.gz,3688,3688,158969,158969,6,2448,163,243,5000,10000,523,-76,-57747,-56561,0.656,0.683,1.635,1.632
2011_302/360.evt.gz,3491,3491,158969,158969,6,2312,161,232,5000,1,0,0,-67746,-66560,0.656,0.683,1.635,1.632
2011_302/360.evt.gz,1230,1230,158969,158969,4,631,106,92,5000,2,0,0,-67745,-66559,0.496774193548387,0.513709677419355,1.635,1.632
2011_302/360.evt.gz,1659,1659,158969,158969,6,884,126,152,5000,3,0,0,-65247,-64061,0.53877688172043,0.53877688172043,1.635,1.632
2011_302/360.evt.gz,792,792,158969,158969,1,357,89,50,5000,4,0,0,-70247,-69061,0.454771505376344,0.471706989247312,1.635,1.632
2011_302/40.evt.gz,399,399,213687,213687,49,34,49,48,5000,0,-9477,-10076,-67747,-66561,0.656,0.683,1.635,1.632
2011_302/40.evt.gz,823,823,213687,213687,121,178,71,122,5000,2500,-6977,-7576,-65247,-64061,0.656,0.683,1.635,1.632
2011_302/40.evt.gz,1629,1629,213687,213687,189,727,95,177,5000,5000,-4477,-5076,-62747,-61561,0.656,0.683,1.635,1.632
2011_302/40.evt.gz,2959,2959,213687,213687,215,1887,117,210,5000,7500,-1977,-2576,-60247,-59061,0.656,0.683,1.635,1.632
2011_302/40.evt.gz,4919,4919,213687,213687,224,3696,134,229,5000,10000,523,-76,-57747,-56561,0.656,0.683,1.635,1.632
2011_302/40.evt.gz,4677,4677,213687,213687,223,3511,132,197,5000,1,0,0,-67746,-66560,0.656,0.683,1.635,1.632
2011_302/40.evt.gz,1695,1695,213687,213687,51,1166,83,61,5000,2,0,0,-67745,-66559,0.496774193548387,0.513709677419355,1.635,1.632
2011_302/40.evt.gz,2318,2318,213687,213687,116,1588,97,123,5000,3,0,0,-65247,-64061,0.53877688172043,0.53877688172043,1.635,1.632
2011_302/40.evt.gz,1115,1115,213687,213687,0,775,70,21,5000,4,0,0,-70247,-69061,0.454771505376344,0.471706989247312,1.635,1.632
2011_302/400.evt.gz,367,367,150384,150384,31,12,60,75,5000,0,-9477,-10076,-67747,-66561,0.656,0.683,1.635,1.632
2011_302/400.evt.gz,640,640,150384,150384,40,91,92,156,5000,2500,-6977,-7576,-65247,-64061,0.656,0.683,1.635,1.632
2011_302/400.evt.gz,1104,1104,150384,150384,46,379,130,217,5000,5000,-4477,-5076,-62747,-61561,0.656,0.683,1.635,1.632
2011_302/400.evt.gz,2003,2003,150384,150384,47,1166,164,242,5000,7500,-1977,-2576,-60247,-59061,0.656,0.683,1.635,1.632
2011_302/400.evt.gz,3541,3541,150384,150384,48,2553,192,263,5000,10000,523,-76,-57747,-56561,0.656,0.683,1.635,1.632
2011_302/400.evt.gz,3344,3344,150384,150384,48,2399,193,238,5000,1,0,0,-67746,-66560,0.656,0.683,1.635,1.632
2011_302/400.evt.gz,1221,1221,150384,150384,31,734,117,88,5000,2,0,0,-67745,-66559,0.496774193548387,0.513709677419355,1.635,1.632
2011_302/400.evt.gz,1664,1664,150384,150384,40,1014,135,163,5000,3,0,0,-65247,-64061,0.53877688172043,0.53877688172043,1.635,1.632
2011_302/400.evt.gz,772,772,150384,150384,4,446,91,37,5000,4,0,0,-70247,-69061,0.454771505376344,0.471706989247312,1.635,1.632
2011_302/438.evt.gz,147,147,56964,56964,1,5,28,27,5000,0,-9477,-10076,-67747,-66561,0.656,0.683,1.635,1.632
2011_302/438.evt.gz,229,229,56964,56964,1,37,39,45,5000,2500,-6977,-7576,-65247,-64061,0.656,0.683,1.635,1.632
2011_302/438.evt.gz,416,416,56964,56964,1,176,53,59,5000,5000,-4477,-5076,-62747,-61561,0.656,0.683,1.635,1.632
2011_302/438.evt.gz,762,762,56964,56964,1,489,61,66,5000,7500,-1977,-2576,-60247,-59061,0.656,0.683,1.635,1.632
2011_302/438.evt.gz,1330,1330,56964,56964,1,1023,69,70,5000,10000,523,-76,-57747,-56561,0.656,0.683,1.635,1.632
