file,n.opp,n.opp.,n.evt,n.evt.,beads,pro,syn,pico,width,corr,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2
2015_085/2015-03-26T10-01-12+00-00.gz,17831,17831,1855104,1243255,1,17128,262,143,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_085/2015-03-26T10-01-12+00-00.gz,16546,16546,1855104,1243255,0,16021,224,68,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_085/2015-03-26T13-01-24+00-00.gz,479,479,2145549,1611743,0,0,188,101,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T13-01-24+00-00.gz,886,886,2145549,1611743,0,82,265,178,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_085/2015-03-26T13-01-24+00-00.gz,1733,1733,2145549,1611743,0,750,320,221,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T13-01-24+00-00.gz,4258,4258,2145549,1611743,1,3134,366,259,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_085/2015-03-26T13-01-24+00-00.gz,10197,10197,2145549,1611743,2,8926,410,295,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T13-01-24+00-00.gz,28783,27700,2145549,1611743,2,27175,547,350,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_085/2015-03-26T13-01-24+00-00.gz,24122,24122,2145549,1611743,0,23134,360,152,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_085/2015-03-26T13-01-24+00-00.gz,25177,25177,2145549,1611743,0,24058,385,218,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_085/2015-03-26T13-01-24+00-00.gz,23099,23099,2145549,1611743,0,22205,343,103,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_085/2015-03-26T15-25-59+00-00.gz,484,484,2198528,1669245,1,17,194,99,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T15-25-59+00-00.gz,886,886,2198528,1669245,2,191,293,158,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_085/2015-03-26T15-25-59+00-00.gz,1623,1623,2198528,1669245,2,770,361,195,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T15-25-59+00-00.gz,3812,3812,2198528,1669245,2,2816,410,230,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_085/2015-03-26T15-25-59+00-00.gz,9292,9292,2198528,1669245,2,8172,468,253,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T15-25-59+00-00.gz,29486,28143,2198528,1669245,3,28079,587,299,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_085/2015-03-26T15-25-59+00-00.gz,24751,24751,2198528,1669245,1,23914,402,132,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_085/2015-03-26T15-25-59+00-00.gz,25770,25770,2198528,1669245,2,24812,440,185,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_085/2015-03-26T15-25-59+00-00.gz,23698,23698,2198528,1669245,0,22985,378,74,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_085/2015-03-26T18-59-14+00-00.gz,443,443,2003712,1536754,0,44,174,104,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T18-59-14+00-00.gz,821,821,2003712,1536754,1,236,243,171,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_085/2015-03-26T18-59-14+00-00.gz,1679,1679,2003712,1536754,2,957,304,217,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T18-59-14+00-00.gz,4377,4377,2003712,1536754,2,3550,350,254,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_085/2015-03-26T18-59-14+00-00.gz,10030,10030,2003712,1536754,2,9086,398,283,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T18-59-14+00-00.gz,26078,25066,2003712,1536754,3,24851,525,336,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_085/2015-03-26T18-59-14+00-00.gz,21691,21691,2003712,1536754,0,21010,337,151,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_085/2015-03-26T18-59-14+00-00.gz,22695,22695,2003712,1536754,1,21890,365,212,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_085/2015-03-26T18-59-14+00-00.gz,20712,20712,2003712,1536754,0,20132,316,94,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_085/2015-03-26T21-59-25+00-00.gz,523,523,2168824,1789206,0,80,221,108,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T21-59-25+00-00.gz,1051,1051,2168824,1789206,0,425,287,193,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_085/2015-03-26T21-59-25+00-00.gz,2722,2722,2168824,1789206,0,1947,340,258,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T21-59-25+00-00.gz,6771,6771,2168824,1789206,1,5849,395,309,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_085/2015-03-26T21-59-25+00-00.gz,13215,13215,2168824,1789206,1,12158,454,349,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T21-59-25+00-00.gz,28362,27524,2168824,1789206,1,26986,597,409,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_085/2015-03-26T21-59-25+00-00.gz,23051,23051,2168824,1789206,0,22328,366,159,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_085/2015-03-26T21-59-25+00-00.gz,24275,24275,2168824,1789206,0,23404,410,235,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_085/2015-03-26T21-59-25+00-00.gz,21828,21828,2168824,1789206,0,21229,342,88,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_086/2015-03-27T01-00-06+00-00.gz,439,439,2004480,1597334,0,56,188,85,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_086/2015-03-27T01-00-06+00-00.gz,853,853,2004480,1597334,0,307,254,140,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_086/2015-03-27T01-00-06+00-00.gz,2442,2442,2004480,1597334,0,1765,308,188,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_086/2015-03-27T01-00-06+00-00.gz,6135,6135,2004480,1597334,0,5321,363,234,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_086/2015-03-27T01-00-06+00-00.gz,11600,11600,2004480,1597334,0,10674,419,252,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_086/2015-03-27T01-00-06+00-00.gz,24411,23571,2004480,1597334,0,23227,532,302,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_086/2015-03-27T01-00-06+00-00.gz,19995,19995,2004480,1597334,0,19374,334,119,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_086/2015-03-27T01-00-06+00-00.gz,21004,21004,2004480,1597334,0,20239,375,173,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_086/2015-03-27T01-00-06+00-00.gz,19018,19018,2004480,1597334,0,18498,309,66,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_086/2015-03-27T04-00-19+00-00.gz,365,365,2020605,1638695,1,53,117,79,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_086/2015-03-27T04-00-19+00-00.gz,996,996,2020605,1638695,2,573,153,126,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_086/2015-03-27T04-00-19+00-00.gz,3736,3736,2020605,1638695,3,3210,190,169,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_086/2015-03-27T04-00-19+00-00.gz,8484,8484,2020605,1638695,3,7862,214,203,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_086/2015-03-27T04-00-19+00-00.gz,14702,14702,2020605,1638695,4,13993,238,228,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_086/2015-03-27T04-00-19+00-00.gz,26378,25734,2020605,1638695,7,25463,322,254,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_086/2015-03-27T04-00-19+00-00.gz,21901,21901,2020605,1638695,1,21426,193,102,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_086/2015-03-27T04-00-19+00-00.gz,22886,22886,2020605,1638695,2,22328,212,145,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_086/2015-03-27T04-00-19+00-00.gz,20857,20857,2020605,1638695,0,20484,173,46,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_086/2015-03-27T07-00-31+00-00.gz,392,392,1991296,1578396,0,56,130,93,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_086/2015-03-27T07-00-31+00-00.gz,969,969,1991296,1578396,0,477,180,165,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_086/2015-03-27T07-00-31+00-00.gz,3577,3577,1991296,1578396,1,2978,210,214,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_086/2015-03-27T07-00-31+00-00.gz,8563,8563,1991296,1578396,1,7875,230,252,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_086/2015-03-27T07-00-31+00-00.gz,14746,14746,1991296,1578396,1,13970,263,286,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_086/2015-03-27T07-00-31+00-00.gz,26232,25512,1991296,1578396,1,25267,344,329,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_086/2015-03-27T07-00-31+00-00.gz,22094,22094,1991296,1578396,0,21578,212,129,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_086/2015-03-27T07-00-31+00-00.gz,23044,23044,1991296,1578396,0,22415,236,190,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_086/2015-03-27T07-00-31+00-00.gz,21081,21081,1991296,1578396,0,20658,204,67,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_086/2015-03-27T10-00-43+00-00.gz,373,373,2203008,1809424,2,45,125,79,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_086/2015-03-27T10-00-43+00-00.gz,799,799,2203008,1809424,2,298,184,138,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_086/2015-03-27T10-00-43+00-00.gz,2204,2204,2203008,1809424,3,1591,223,177,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_086/2015-03-27T10-00-43+00-00.gz,6434,6434,2203008,1809424,3,5704,272,212,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_086/2015-03-27T10-00-43+00-00.gz,13939,13939,2203008,1809424,3,13094,327,233,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_086/2015-03-27T10-00-43+00-00.gz,30765,29944,2203008,1809424,3,29628,459,275,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_086/2015-03-27T10-00-43+00-00.gz,25172,25172,2203008,1809424,2,24601,254,109,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_086/2015-03-27T10-00-43+00-00.gz,26420,26420,2203008,1809424,2,25726,288,164,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_086/2015-03-27T10-00-43+00-00.gz,23883,23883,2203008,1809424,0,23418,231,47,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_086/2015-03-27T13-00-56+00-00.gz,376,376,2262016,1841458,0,0,101,105,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_086/2015-03-27T13-00-56+00-00.gz,731,731,2262016,1841458,2,91,144,190,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_086/2015-03-27T13-00-56+00-00.gz,1424,1424,2262016,1841458,2,658,162,223,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_086/2015-03-27T13-00-56+00-00.gz,4382,4382,2262016,1841458,3,3502,187,269,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_086/2015-03-27T13-00-56+00-00.gz,12343,12343,2262016,1841458,3,11343,222,301,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_086/2015-03-27T13-00-56+00-00.gz,34297,33325,2262016,1841458,4,33056,288,356,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_086/2015-03-27T13-00-56+00-00.gz,28360,28360,2262016,1841458,0,27605,181,172,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_086/2015-03-27T13-00-56+00-00.gz,29712,29712,2262016,1841458,2,28854,197,219,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_086/2015-03-27T13-00-56+00-00.gz,26943,26943,2262016,1841458,0,26315,166,103,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_086/2015-03-27T15-43-07+00-00.gz,378,378,2219648,1838713,1,19,93,115,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_086/2015-03-27T15-43-07+00-00.gz,678,678,2219648,1838713,1,119,136,194,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_086/2015-03-27T15-43-07+00-00.gz,1188,1188,2219648,1838713,1,497,176,240,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_086/2015-03-27T15-43-07+00-00.gz,3267,3267,2219648,1838713,2,2459,199,278,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_086/2015-03-27T15-43-07+00-00.gz,9878,9878,2219648,1838713,2,8974,235,298,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_086/2015-03-27T15-43-07+00-00.gz,32638,31430,2219648,1838713,2,31497,300,341,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_086/2015-03-27T15-43-07+00-00.gz,26533,26533,2219648,1838713,1,25895,198,164,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_086/2015-03-27T15-43-07+00-00.gz,27896,27896,2219648,1838713,1,27141,214,225,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_086/2015-03-27T15-43-07+00-00.gz,25259,25259,2219648,1838713,0,24749,187,89,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_086/2015-03-27T22-18-41+00-00.gz,387,387,2009951,1553331,0,11,132,109,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_086/2015-03-27T22-18-41+00-00.gz,709,709,2009951,1553331,2,154,161,183,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_086/2015-03-27T22-18-41+00-00.gz,1916,1916,2009951,1553331,2,1246,188,230,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_086/2015-03-27T22-18-41+00-00.gz,5312,5312,2009951,1553331,2,4546,212,266,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_086/2015-03-27T22-18-41+00-00.gz,11032,11032,2009951,1553331,2,10151,244,307,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_086/2015-03-27T22-18-41+00-00.gz,26045,25118,2009951,1553331,2,24951,302,353,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_086/2015-03-27T22-18-41+00-00.gz,21769,21769,2009951,1553331,0,21151,202,163,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_086/2015-03-27T22-18-41+00-00.gz,22768,22768,2009951,1553331,2,22027,223,229,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_086/2015-03-27T22-18-41+00-00.gz,20784,20784,2009951,1553331,0,20279,191,88,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_087/2015-03-28T04-27-20+00-00.gz,362,362,1949056,1548237,1,51,92,110,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_087/2015-03-28T04-27-20+00-00.gz,881,881,1949056,1548237,3,464,114,168,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_087/2015-03-28T04-27-20+00-00.gz,3288,3288,1949056,1548237,4,2789,126,207,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_087/2015-03-28T04-27-20+00-00.gz,7495,7495,1949056,1548237,5,6902,145,247,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_087/2015-03-28T04-27-20+00-00.gz,12977,12977,1949056,1548237,5,12310,171,269,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_087/2015-03-28T04-27-20+00-00.gz,23400,22727,1949056,1548237,6,22566,225,301,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_087/2015-03-28T04-27-20+00-00.gz,19439,19439,1949056,1548237,1,19003,132,140,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_087/2015-03-28T04-27-20+00-00.gz,20351,20351,1949056,1548237,3,19808,146,197,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_087/2015-03-28T04-27-20+00-00.gz,18551,18551,1949056,1548237,0,18213,127,67,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
