file,n.opp,n.opp.,n.evt,n.evt.,beads,pro,syn,pico,width,corr,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2
2011_276/468.evt,15807,15807,3201107,3184309,0,12710,283,180,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_276/478.evt,5360,5360,3597438,3577537,2,2659,274,338,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_276/478.evt,11124,11124,3597438,3577537,3,7571,353,484,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_276/478.evt,18550,18550,3597438,3577537,4,14288,429,579,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_276/478.evt,192886,25842,3597438,3577537,6,21777,482,634,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_276/478.evt,654031,31851,3597438,3577537,6,28683,531,674,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_276/478.evt,22396,22130,3597438,3577537,6,17882,457,535,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_276/478.evt,18352,18352,3597438,3577537,2,14858,362,349,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_276/478.evt,20225,20225,3597438,3577537,3,16206,408,494,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_276/478.evt,16353,16353,3597438,3577537,0,13519,323,146,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_277/273.evt,3373,3373,3477632,3463199,1,810,175,309,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_277/273.evt,7847,7847,3477632,3463199,2,4217,246,490,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_277/273.evt,15024,15024,3477632,3463199,4,10567,306,601,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_277/273.evt,176956,22849,3477632,3463199,4,19298,349,667,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_277/273.evt,672926,28778,3477632,3463199,4,27805,396,712,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_277/273.evt,19251,18929,3477632,3463199,1,14541,328,589,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_277/273.evt,15502,15502,3477632,3463199,1,11864,251,345,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_277/273.evt,17325,17325,3477632,3463199,2,13090,290,516,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_277/273.evt,13657,13657,3477632,3463199,0,10696,216,112,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_277/274.evt,3385,3385,3483008,3468753,4,990,195,314,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_277/274.evt,7961,7961,3483008,3468753,7,4596,267,512,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_277/274.evt,15166,15166,3483008,3468753,11,11052,334,626,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_277/274.evt,178214,23221,3483008,3468753,12,84674,399,698,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_277/274.evt,675264,29140,3483008,3468753,12,298749,450,744,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_277/274.evt,19470,19145,3483008,3468753,11,15118,359,607,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_277/274.evt,15617,15617,3483008,3468753,4,12342,285,342,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_277/274.evt,17465,17465,3483008,3468753,7,13607,322,533,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_277/274.evt,13735,13735,3483008,3468753,0,11086,246,107,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_277/275.evt,3388,3388,3495680,3481385,2,810,224,339,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_277/275.evt,7996,7996,3495680,3481385,4,4380,323,545,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_277/275.evt,15422,15422,3495680,3481385,4,11001,397,648,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_277/275.evt,177976,23474,3495680,3481385,4,28354,461,720,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_277/275.evt,675509,29395,3495680,3481385,4,63822,503,762,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_277/275.evt,19800,19481,3495680,3481385,3,15035,434,633,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_277/275.evt,15973,15973,3495680,3481385,2,12330,330,372,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_277/275.evt,17835,17835,3495680,3481385,4,13568,381,568,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_277/275.evt,14064,14064,3495680,3481385,0,11107,294,122,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_280/102.evt,7489,7489,3384704,3374219,2,3676,1105,870,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_280/102.evt,12751,12751,3384704,3374219,4,6650,1441,1285,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_280/102.evt,18653,18653,3384704,3374219,4,9669,1772,1560,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_280/102.evt,103121,24717,3384704,3374219,4,12451,2067,1787,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_280/102.evt,340272,30584,3384704,3374219,4,15305,2324,1956,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_280/102.evt,21487,21342,3384704,3374219,3,10988,1894,1581,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_280/102.evt,16669,16669,3384704,3374219,2,8810,1484,955,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_280/102.evt,18910,18910,3384704,3374219,4,9744,1694,1342,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_280/102.evt,14332,14332,3384704,3374219,2,7884,1302,453,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_280/17.evt,7470,7470,3823360,3821472,1,2017,2290,1666,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_280/17.evt,11979,11979,3823360,3821472,2,3526,3167,2516,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_280/17.evt,17136,17136,3823360,3821472,2,5353,3994,3068,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_280/17.evt,44695,23222,3823360,3821472,3,7438,4826,3485,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_280/17.evt,152289,29716,3823360,3821472,4,9711,5682,3841,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_280/17.evt,19670,19607,3823360,3821472,2,6253,4372,3058,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_280/17.evt,13472,13472,3823360,3821472,1,4444,3246,1776,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_280/17.evt,16396,16396,3823360,3821472,2,5194,3728,2609,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_280/17.evt,10426,10426,3823360,3821472,0,3759,2714,737,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_280/22.evt,7418,7418,3831680,3829568,3,1971,2209,1596,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_280/22.evt,11885,11885,3831680,3829568,3,3395,3064,2392,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_280/22.evt,17150,17150,3831680,3829568,3,5135,3910,2956,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_280/22.evt,45369,23325,3831680,3829568,6,7103,4777,3367,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_280/22.evt,150884,30047,3831680,3829568,6,9263,5619,3727,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_280/22.evt,19739,19700,3831680,3829568,3,6011,4315,2969,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_280/22.evt,13358,13358,3831680,3829568,3,4226,3122,1714,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_280/22.evt,16379,16379,3831680,3829568,3,4968,3645,2484,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_280/22.evt,10349,10349,3831680,3829568,1,3557,2632,688,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_280/26.evt,7378,7378,3865729,3863756,1,1916,2256,1674,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_280/26.evt,12087,12087,3865729,3863756,3,3343,3161,2632,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_280/26.evt,17395,17395,3865729,3863756,4,4945,4152,3298,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_280/26.evt,45596,23521,3865729,3863756,5,6825,5053,3735,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_280/26.evt,151937,30125,3865729,3863756,7,8902,5928,4113,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_280/26.evt,19978,19920,3865729,3863756,5,5796,4558,3303,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_280/26.evt,13462,13462,3865729,3863756,1,4102,3252,1818,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_280/26.evt,16604,16604,3865729,3863756,3,4809,3847,2761,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_280/26.evt,10381,10381,3865729,3863756,0,3479,2676,744,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_280/412.evt,6167,6167,4669056,4669011,0,147,2943,2165,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_280/412.evt,10367,10367,4669056,4669011,0,384,4821,3330,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_280/412.evt,15207,15207,4669056,4669011,2,758,7000,4180,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_280/412.evt,21818,20880,4669056,4669011,2,1464,9173,4829,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_280/412.evt,38765,27292,4669056,4669011,2,2393,11201,5380,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_280/412.evt,17394,17392,4669056,4669011,2,1033,7970,4235,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_280/412.evt,9564,9564,4669056,4669011,0,489,4754,2390,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_280/412.evt,13151,13151,4669056,4669011,1,681,6121,3506,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_280/412.evt,6221,6221,4669056,4669011,0,365,3464,1154,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_280/418.evt,6365,6365,4697856,4697820,2,138,3033,2316,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_280/418.evt,10628,10628,4697856,4697820,3,328,5047,3478,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_280/418.evt,15610,15610,4697856,4697820,3,727,7233,4422,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_280/418.evt,22258,21362,4697856,4697820,4,1354,9425,5202,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_280/418.evt,39428,27996,4697856,4697820,4,2157,11528,5873,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_280/418.evt,17754,17751,4697856,4697820,3,967,8215,4520,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_280/418.evt,9852,9852,4697856,4697820,2,449,4925,2586,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_280/418.evt,13518,13518,4697856,4697820,3,662,6385,3681,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_280/418.evt,6421,6421,4697856,4697820,1,324,3587,1298,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_280/422.evt,6391,6391,4699776,4699733,2,151,3037,2296,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_280/422.evt,10561,10561,4699776,4699733,2,414,4877,3490,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_280/422.evt,15467,15467,4699776,4699733,5,894,6901,4427,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_280/422.evt,22131,21202,4699776,4699733,6,1641,9005,5199,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_280/422.evt,39155,27773,4699776,4699733,8,2589,10979,5833,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_280/422.evt,17609,17609,4699776,4699733,5,1194,7856,4506,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_280/422.evt,9700,9700,4699776,4699733,3,545,4715,2538,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_280/422.evt,13322,13322,4699776,4699733,5,805,6062,3683,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_280/422.evt,6357,6357,4699776,4699733,0,382,3469,1254,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_280/61.evt,6681,6681,4012288,4011016,2,1244,1982,1859,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_280/61.evt,11062,11062,4012288,4011016,3,2403,2851,2858,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_280/61.evt,16087,16087,4012288,4011016,3,3839,3772,3498,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_280/61.evt,37521,22194,4012288,4011016,3,5665,4701,3975,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_280/61.evt,123738,28950,4012288,4011016,3,7619,5605,4371,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_280/61.evt,18564,18523,4012288,4011016,3,4637,4212,3514,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_280/61.evt,11955,11955,4012288,4011016,2,3104,2920,1960,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_280/61.evt,15110,15110,4012288,4011016,3,3720,3474,2957,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_280/61.evt,8769,8769,4012288,4011016,0,2549,2392,721,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_280/66.evt,5975,5975,4032896,4032248,2,933,1667,1686,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_280/66.evt,10071,10071,4032896,4032248,4,1869,2457,2670,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_280/66.evt,14976,14976,4032896,4032248,7,3153,3354,3361,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_280/66.evt,29442,20876,4032896,4032248,8,4765,4214,3837,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_280/66.evt,90597,27705,4032896,4032248,8,6617,5156,4218,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_280/66.evt,17350,17323,4032896,4032248,8,3883,3756,3390,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_280/66.evt,10643,10643,4032896,4032248,2,2473,2527,1812,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_280/66.evt,13803,13803,4032896,4032248,4,3020,3047,2780,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_280/66.evt,7546,7546,4032896,4032248,0,2009,2008,640,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_280/71.evt,6719,6719,4029568,4028231,1,1212,2066,1794,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_280/71.evt,10955,10955,4029568,4028231,2,2269,2962,2750,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_280/71.evt,15957,15957,4029568,4028231,3,3650,3879,3407,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_280/71.evt,37629,22052,4029568,4028231,3,5394,4850,3906,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_280/71.evt,123682,28607,4029568,4028231,3,7286,5775,4295,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_280/71.evt,18431,18400,4029568,4028231,1,4432,4346,3426,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_280/71.evt,11871,11871,4029568,4028231,1,2918,3039,1911,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_280/71.evt,14973,14973,4029568,4028231,2,3571,3613,2847,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_280/71.evt,8770,8770,4029568,4028231,1,2401,2504,725,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_280/93.evt,7832,7832,3462272,3452757,2,4018,1278,928,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_280/93.evt,13230,13230,3462272,3452757,3,7394,1670,1368,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_280/93.evt,19058,19058,3462272,3452757,5,10759,2011,1648,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_280/93.evt,102081,25335,3462272,3452757,5,14017,2326,1870,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_280/93.evt,338955,31283,3462272,3452757,5,17243,2640,2030,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_280/93.evt,21843,21706,3462272,3452757,4,12183,2148,1645,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_280/93.evt,16973,16973,3462272,3452757,2,9763,1739,997,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_280/93.evt,19335,19335,3462272,3452757,3,10868,1934,1415,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_280/93.evt,14646,14646,3462272,3452757,0,8804,1529,492,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_280/98.evt,7993,7993,3432192,3421957,3,4342,1161,883,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_280/98.evt,13412,13412,3432192,3421957,3,8052,1506,1300,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_280/98.evt,19225,19225,3432192,3421957,4,11873,1830,1580,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_280/98.evt,103175,25434,3432192,3421957,8,15637,2134,1796,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_280/98.evt,341699,31530,3432192,3421957,8,19396,2442,1955,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_280/98.evt,22084,21938,3432192,3421957,4,13584,1969,1577,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_280/98.evt,17227,17227,3432192,3421957,3,10950,1572,940,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_280/98.evt,19513,19513,3432192,3421957,3,12097,1750,1354,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_280/98.evt,14832,14832,3432192,3421957,0,9832,1387,448,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_281/353.evt,3385,3385,3755776,3755761,1,19,1057,1691,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_281/353.evt,6267,6267,3755776,3755761,1,73,2099,2705,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_281/353.evt,10066,10066,3755776,3755761,1,191,3496,3694,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_281/353.evt,15232,14988,3755776,3755761,1,432,5160,4691,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_281/353.evt,24472,21207,3755776,3755761,1,884,7056,5601,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_281/353.evt,11919,11919,3755776,3755761,1,279,4245,3885,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_281/353.evt,5738,5738,3755776,3755761,1,124,2157,1976,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_281/353.evt,8369,8369,3755776,3755761,1,183,2981,2934,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_281/353.evt,3432,3432,3755776,3755761,0,79,1466,1031,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_281/355.evt,3391,3391,3751808,3751803,6,30,1055,1691,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_281/355.evt,6246,6246,3751808,3751803,8,91,2091,2656,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_281/355.evt,10121,10121,3751808,3751803,8,236,3554,3597,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_281/355.evt,15246,14993,3751808,3751803,8,550,5187,4475,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_281/355.evt,24527,21381,3751808,3751803,8,1024,7116,5378,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_281/355.evt,11867,11867,3751808,3751803,7,346,4264,3754,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_281/355.evt,5775,5775,3751808,3751803,6,155,2150,1948,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_281/355.evt,8416,8416,3751808,3751803,8,219,3034,2856,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_281/355.evt,3454,3454,3751808,3751803,1,108,1435,1015,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_281/357.evt,3464,3464,3770880,3770867,2,23,1065,1738,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_281/357.evt,6448,6448,3770880,3770867,2,78,2137,2811,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_281/357.evt,10257,10257,3770880,3770867,2,210,3552,3744,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_281/357.evt,15372,15140,3770880,3770867,3,473,5272,4620,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_281/357.evt,24737,21534,3770880,3770867,3,899,7244,5549,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_281/357.evt,12011,12010,3770880,3770867,2,320,4300,3847,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_281/357.evt,5796,5796,3770880,3770867,2,132,2163,1982,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_281/357.evt,8596,8596,3770880,3770867,2,199,3053,3003,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_281/357.evt,3543,3543,3770880,3770867,1,84,1451,1076,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_282/353.evt,1953,1953,3683840,3683838,0,18,446,1049,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_282/353.evt,4040,4040,3683840,3683838,2,69,1124,1832,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_282/353.evt,7077,7077,3683840,3683838,2,182,2317,2637,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_282/353.evt,11469,11369,3683840,3683838,2,471,4018,3420,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_282/353.evt,18660,17178,3683840,3683838,2,1018,6143,4271,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_282/353.evt,8607,8607,3683840,3683838,2,286,3071,2756,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_282/353.evt,3585,3585,3683840,3683838,0,115,1280,1229,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_282/353.evt,5709,5709,3683840,3683838,2,178,1967,2002,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_282/353.evt,1995,1995,3683840,3683838,0,76,786,615,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_282/354.evt,2056,2056,3669888,3669878,0,21,511,1097,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_282/354.evt,4090,4090,3669888,3669878,1,72,1190,1885,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
2011_282/354.evt,7186,7186,3669888,3669878,2,181,2417,2657,5000,5000,-1014,-1320,-33629,-32469,0.658,0.657,1.37,1.337
2011_282/354.evt,11615,11505,3669888,3669878,2,456,4090,3460,5000,7500,1486,1180,-31129,-29969,0.658,0.657,1.37,1.337
2011_282/354.evt,18624,17201,3669888,3669878,2,1006,6113,4280,5000,10000,3986,3680,-28629,-27469,0.658,0.657,1.37,1.337
2011_282/354.evt,8657,8657,3669888,3669878,2,283,3110,2748,5000,1,0,0,-38628,-37468,0.658,0.657,1.37,1.337
2011_282/354.evt,3639,3639,3669888,3669878,0,128,1330,1278,5000,2,0,0,-38627,-37467,0.526720223541739,0.51903597624869,1.37,1.337
2011_282/354.evt,5747,5747,3669888,3669878,1,167,2031,2021,5000,3,0,0,-36129,-34969,0.581295843520782,0.581295843520782,1.37,1.337
2011_282/354.evt,2042,2042,3669888,3669878,0,95,864,592,5000,4,0,0,-41129,-39969,0.472144603562696,0.464460356269647,1.37,1.337
2011_282/356.evt,2044,2044,3691651,3691645,0,13,485,1124,5000,0,-6014,-6320,-38629,-37469,0.658,0.657,1.37,1.337
2011_282/356.evt,4153,4153,3691651,3691645,1,61,1172,1949,5000,2500,-3514,-3820,-36129,-34969,0.658,0.657,1.37,1.337
